Label,NodeID,Recente,Ancienne,periode,label_experience
1.0,s3_h4,0.99633,0.938399,6,0.96112
1.0,s4_f3,1.0,0.942306,6,0.96112
1.0,s4_h3,0.998165,0.885915,6,0.9300160000000001
1.0,s4_h4,0.995412,0.940519,6,0.96112
1.0,s1_f4,0.999082,0.675488,6,0.757984
0.4,s1_h5,0.0,0.671758,6,0.37872
0.0,s2_f4,0.995412,0.937188,6,0.96112
1.0,s2_h5,1.0,0.942408,6,0.96112
1.0,s3_f4,0.99633,0.860739,6,0.90928
1.0,s3_h5,0.997247,0.94139,6,0.96112
1.0,s4_f4,0.271067,0.941615,6,0.56112
1.0,s4_h5,1.0,0.814116,6,0.867808
0.2,s1_f5,0.0,0.917614,6,0.540384
1.0,s2_f5,0.994494,0.939337,6,0.96112
1.0,s3_f5,1.0,0.813672,6,0.8747199999999999
1.0,s4_f5,1.0,0.869669,6,0.90352
0.0,s1_f1,0.995412,0.426538,7,0.647968
0.0,s1_f2,0.0,0.561042,7,0.3068736
1.0,s1_h1,1.0,0.823204,7,0.8902720000000001
0.6,s1_h2,0.999725,0.442975,7,0.650272
1.0,s2_f1,0.99633,0.964042,7,0.976672
1.0,s2_f2,0.99633,0.96273,7,0.976672
1.0,s2_h1,0.991742,0.96213,7,0.976672
1.0,s2_h2,0.999725,0.964575,7,0.976672
1.0,s3_f1,0.386108,0.964747,7,0.6566719999999999
1.0,s3_f2,0.999082,0.579709,7,0.736672
1.0,s3_h1,0.0,0.45247,7,0.16778879999999996
1.0,s3_h2,0.483923,0.961576,7,0.6566719999999999
1.0,s4_f1,0.999082,0.966613,7,0.976672
1.0,s4_f2,0.995412,0.963488,7,0.976672
0.0,s4_h1,1.0,0.906165,7,0.945568
1.0,s4_h2,0.996972,0.951596,7,0.9642304
1.0,s1_f3,0.0774968,0.331272,7,0.16778879999999996
0.0,s1_h3,0.481101,0.310965,7,0.203552
0.2,s1_h4,0.997935,0.848144,7,0.911008
1.0,s2_f3,0.998165,0.964867,7,0.976672
1.0,s2_h3,0.999794,0.966194,7,0.976672
1.0,s2_h4,0.996559,0.54622,7,0.736672
1.0,s3_f3,0.999082,0.966493,7,0.976672
1.0,s3_h3,0.999794,0.966194,7,0.976672
1.0,s3_h4,0.995183,0.962686,7,0.976672
1.0,s4_f3,0.999082,0.966493,7,0.976672
1.0,s4_h3,0.997041,0.932974,7,0.9580096
1.0,s4_h4,0.996559,0.963532,7,0.976672
0.0,s1_f4,0.997247,0.81115,7,0.8547904
0.0,s1_h5,0.552169,0.390133,7,0.387232
1.0,s2_f4,0.0,0.961597,7,0.576672
1.0,s2_h5,0.999082,0.966553,7,0.976672
1.0,s3_f4,1.0,0.917583,7,0.945568
1.0,s3_h5,0.998165,0.964807,7,0.976672
1.0,s4_f4,1.0,0.660498,7,0.736672
1.0,s4_h5,0.999082,0.892045,7,0.9206848
1.0,s1_f5,0.272077,0.532917,7,0.4042304
1.0,s2_f5,0.99633,0.962461,7,0.976672
0.2,s3_f5,0.998165,0.891787,7,0.924832
1.0,s4_f5,0.998165,0.924308,7,0.942112
0.2,s1_f1,0.0,0.66503,8,0.3887808
1.0,s1_f2,0.261524,0.325833,8,0.18412416
1.0,s1_h1,0.99633,0.897323,8,0.9341632000000001
0.0,s1_h2,0.697517,0.676384,8,0.6301631999999999
1.0,s2_f1,0.997247,0.977578,8,0.9860032
1.0,s2_f2,0.99633,0.976816,8,0.9860032
1.0,s2_h1,0.995412,0.974545,8,0.9860032
1.0,s2_h2,0.997981,0.979311,8,0.9860032
1.0,s3_f1,0.997247,0.722161,8,0.7940031999999999
1.0,s3_f2,0.999082,0.755525,8,0.8420032
0.6,s3_h1,0.999082,0.262779,8,0.50067328
1.0,s3_h2,0.99376,0.761327,8,0.7940031999999999
1.0,s4_f1,1.0,0.980225,8,0.9860032
0.0,s4_f2,0.995412,0.976871,8,0.9860032
1.0,s4_h1,0.0,0.945504,8,0.5673408
1.0,s4_h2,0.999266,0.970619,8,0.97853824
1.0,s1_f3,0.993577,0.22488,8,0.50067328
0.6,s1_h3,0.261524,0.382292,8,0.1221312
1.0,s1_h4,0.802193,0.910942,8,0.6266048
1.0,s2_f3,0.998165,0.978827,8,0.9860032
1.0,s2_h3,0.999082,0.98028,8,0.9860032
1.0,s2_h4,0.997247,0.735018,8,0.8420032
1.0,s3_f3,0.999082,0.980156,8,0.9860032
1.0,s3_h3,0.999082,0.98028,8,0.9860032
1.0,s3_h4,0.994494,0.97631,8,0.9860032
1.0,s4_f3,0.999082,0.980156,8,0.9860032
1.0,s4_h3,0.998165,0.959833,8,0.97480576
1.0,s4_h4,0.997247,0.977378,8,0.9860032
0.2,s1_f4,0.0,0.889169,8,0.5128742399999999
1.0,s1_h5,0.261524,0.458065,8,0.2323392
1.0,s2_f4,0.991742,0.558461,8,0.7460032
1.0,s2_h5,0.999082,0.98019,8,0.9860032
1.0,s3_f4,1.0,0.952135,8,0.9673408
1.0,s3_h5,0.998165,0.978792,8,0.9860032
1.0,s4_f4,1.0,0.802829,8,0.8420032
0.2,s4_h5,0.999082,0.936919,8,0.95241088
1.0,s1_f5,0.998165,0.423563,8,0.64253824
1.0,s2_f5,0.99633,0.97666,8,0.9860032
1.0,s3_f5,0.266846,0.936385,8,0.6348992
1.0,s4_f5,0.998165,0.955272,8,0.9652672
1.0,s1_f1,0.365278,0.386226,9,0.31326847999999996
0.6,s1_f2,0.995412,0.298873,9,0.510474496
0.2,s1_h1,0.996031,0.93883,9,0.96049792
0.6,s1_h2,0.261524,0.685244,9,0.3780979199999999
1.0,s2_f1,0.997247,0.985824,9,0.99160192
1.0,s2_f2,0.99633,0.984997,9,0.99160192
1.0,s2_h1,0.99571,0.983293,9,0.99160192
1.0,s2_h2,0.99633,0.987138,9,0.99160192
0.4,s3_f1,0.997247,0.837487,9,0.87640192
1.0,s3_f2,0.999082,0.857633,9,0.90520192
1.0,s3_h1,0.698825,0.571464,9,0.5404039679999999
1.0,s3_h2,0.995412,0.858771,9,0.87640192
1.0,s4_f1,1.0,0.988516,9,0.99160192
1.0,s4_f2,0.261524,0.984644,9,0.59160192
1.0,s4_h1,0.996031,0.549115,9,0.74040448
1.0,s4_h2,0.999082,0.982629,9,0.987122944
0.4,s1_f3,0.993577,0.547145,9,0.700403968
0.2,s1_h3,0.702044,0.331662,9,0.31327872
1.0,s1_h4,0.997935,0.86535,9,0.77596288
1.0,s2_f3,0.998165,0.986934,9,0.99160192
1.0,s2_h3,0.999786,0.988163,9,0.99160192
1.0,s2_h4,0.996559,0.844954,9,0.90520192
1.0,s3_f3,0.999082,0.98809,9,0.99160192
1.0,s3_h3,0.999786,0.988163,9,0.99160192
0.6,s3_h4,0.995183,0.983933,9,0.99160192
1.0,s4_f3,0.999082,0.98809,9,0.99160192
1.0,s4_h3,0.997461,0.975903,9,0.9848834559999999
1.0,s4_h4,0.996559,0.985708,9,0.99160192
0.0,s1_f4,0.478073,0.516397,9,0.38772454399999995
0.4,s1_h5,0.999082,0.375668,9,0.53940352
1.0,s2_f4,0.992361,0.740108,9,0.84760192
1.0,s2_h5,0.998165,0.988111,9,0.99160192
1.0,s3_f4,0.999381,0.972202,9,0.98040448
1.0,s3_h5,0.999082,0.986914,9,0.99160192
1.0,s4_f4,0.999381,0.88549,9,0.90520192
1.0,s4_h5,0.26391,0.96298,9,0.6514465279999999
0.4,s1_f5,1.0,0.664457,9,0.785522944
1.0,s2_f5,0.994494,0.984906,9,0.99160192
1.0,s3_f5,1.0,0.65569,9,0.78093952
1.0,s4_f5,1.0,0.973254,9,0.97916032
0.4,s1_f1,0.995412,0.377444,10,0.587961088
0.6,s1_f2,0.698343,0.590887,10,0.5462846976
0.0,s1_h1,0.261524,0.962811,10,0.6562987520000001
0.0,s1_h2,0.504914,0.507605,10,0.46685875199999993
1.0,s2_f1,0.99633,0.990613,10,0.994961152
1.0,s2_f2,0.994953,0.989748,10,0.994961152
1.0,s2_h1,0.995412,0.988499,10,0.994961152
1.0,s2_h2,0.99633,0.990992,10,0.994961152
1.0,s3_f1,0.428959,0.904464,10,0.685841152
1.0,s3_f2,0.997706,0.916934,10,0.943121152
1.0,s3_h1,0.999082,0.624858,10,0.7242423808
1.0,s3_h2,0.995412,0.916056,10,0.925841152
1.0,s4_f1,0.999082,0.99333,10,0.994961152
1.0,s4_f2,0.996788,0.681487,10,0.754961152
1.0,s4_h1,0.99633,0.736478,10,0.844242688
1.0,s4_h2,0.999082,0.989527,10,0.9922737664
0.4,s1_f3,0.526913,0.734305,10,0.5802423808000001
0.4,s1_h3,0.480688,0.486939,10,0.26796723200000006
1.0,s1_h4,0.996788,0.920935,10,0.865577728
1.0,s2_f3,0.998165,0.991642,10,0.994961152
1.0,s2_h3,0.999656,0.993036,10,0.994961152
1.0,s2_h4,0.997706,0.908512,10,0.943121152
1.0,s3_f3,0.999082,0.992699,10,0.994961152
1.0,s3_h3,0.999656,0.993036,10,0.994961152
1.0,s3_h4,0.701096,0.988649,10,0.834961152
1.0,s4_f3,0.999082,0.992699,10,0.994961152
1.0,s4_h3,0.996903,0.984941,10,0.9909300736
1.0,s4_h4,0.997706,0.990257,10,0.994961152
0.4,s1_f4,0.0,0.500331,10,0.23263472639999996
0.2,s1_h5,0.3951,0.637026,10,0.483642112
1.0,s2_f4,0.991742,0.845862,10,0.908561152
1.0,s2_h5,0.999082,0.992326,10,0.994961152
1.0,s3_f4,1.0,0.983596,10,0.988242688
1.0,s3_h5,0.998165,0.992015,10,0.994961152
1.0,s4_f4,1.0,0.933237,10,0.943121152
1.0,s4_h5,0.999082,0.669905,10,0.7908679167999999
1.0,s1_f5,0.296507,0.805129,10,0.6313137664
1.0,s2_f5,0.99633,0.988926,10,0.994961152
0.0,s3_f5,0.998165,0.800037,10,0.868563712
1.0,s4_f5,0.998165,0.984467,10,0.9874961919999999
0.0,s1_f1,0.43006,0.636518,11,0.5127766528
1.0,s1_f2,0.646958,0.635936,11,0.5677708185599999
1.0,s1_h1,0.261524,0.668807,11,0.39377925120000007
1.0,s1_h2,0.0,0.506477,11,0.28011525119999997
1.0,s2_f1,0.997247,0.99301,11,0.9969766912
0.0,s2_f2,0.99633,0.99193,11,0.9969766912
1.0,s2_h1,0.995412,0.991397,11,0.9969766912
1.0,s2_h2,0.99633,0.99323,11,0.9969766912
1.0,s3_f1,0.997247,0.705115,11,0.8115046911999999
1.0,s3_f2,0.999082,0.950796,11,0.9658726912
1.0,s3_h1,0.999082,0.781746,11,0.83454542848
1.0,s3_h2,0.995412,0.949325,11,0.9555046911999999
1.0,s4_f1,1.0,0.995742,11,0.9969766912
1.0,s4_f2,0.995412,0.813672,11,0.8529766912000001
0.4,s4_h1,0.99633,0.845417,11,0.9065456128
0.0,s4_h2,0.999082,0.993533,11,0.99536425984
0.0,s1_f3,0.51948,0.647359,11,0.5081454284800001
1.0,s1_h3,0.391866,0.484319,11,0.32078033920000004
0.0,s1_h4,0.997935,0.952735,11,0.9193466368
1.0,s2_f3,0.998165,0.994377,11,0.9969766912
1.0,s2_h3,0.999082,0.995811,11,0.9969766912
1.0,s2_h4,0.996559,0.945905,11,0.9658726912
1.0,s3_f3,0.999082,0.995375,11,0.9969766912
1.0,s3_h3,0.999082,0.995811,11,0.9969766912
1.0,s3_h4,0.995183,0.868097,11,0.9009766912
1.0,s4_f3,0.999082,0.995375,11,0.9969766912
0.2,s4_h3,0.998165,0.989956,11,0.9945580441599999
1.0,s4_h4,0.996559,0.99338,11,0.9969766912
1.0,s1_f4,0.435107,0.290574,11,0.29958083584
0.6,s1_h5,0.274004,0.535602,11,0.3701852672
1.0,s2_f4,0.994494,0.90702,11,0.9451366912
1.0,s2_h5,0.999082,0.995158,11,0.9969766912
0.4,s3_f4,0.997247,0.990473,11,0.9929456128
1.0,s3_h5,0.998165,0.994593,11,0.9969766912
1.0,s4_f4,0.997247,0.961227,11,0.9658726912
1.0,s4_h5,0.999082,0.807908,11,0.87452075008
0.4,s1_f5,1.0,0.591896,11,0.77878825984
1.0,s2_f5,0.995871,0.99203,11,0.9969766912
1.0,s3_f5,0.0,0.883099,11,0.5211382272
1.0,s4_f5,1.0,0.99021,11,0.9924977152
1.0,s1_f1,0.0,0.549964,12,0.30766599168
0.0,s1_f2,0.998165,0.640557,12,0.740662491136
1.0,s1_h1,0.99633,0.498059,12,0.6362675507200001
0.6,s1_h2,0.997247,0.294144,12,0.56806915072
0.2,s2_f1,0.997247,0.994786,12,0.99818601472
1.0,s2_f2,0.988071,0.993775,12,0.59818601472
1.0,s2_h1,0.995412,0.99308,12,0.99818601472
1.0,s2_h2,0.997247,0.994529,12,0.99818601472
1.0,s3_f1,0.997247,0.827588,12,0.88690281472
1.0,s3_f2,0.99633,0.97104,12,0.9795236147199999
0.6,s3_h1,0.999082,0.872861,12,0.900727257088
1.0,s3_h2,0.994494,0.968646,12,0.9733028147199999
1.0,s4_f1,1.0,0.997527,12,0.99818601472
1.0,s4_f2,0.998165,0.889864,12,0.9117860147200001
1.0,s4_h1,0.322728,0.908685,12,0.70392736768
1.0,s4_h2,0.261524,0.995859,12,0.597218555904
1.0,s1_f3,0.0,0.593748,12,0.3048872570880001
1.0,s1_h3,0.99633,0.445559,12,0.5924682035200001
0.6,s1_h4,0.261524,0.971685,12,0.55160798208
1.0,s2_f3,0.997247,0.995965,12,0.99818601472
1.0,s2_h3,0.998165,0.997183,12,0.99818601472
1.0,s2_h4,0.997247,0.967141,12,0.9795236147199999
1.0,s3_f3,1.0,0.996929,12,0.99818601472
0.0,s3_h3,0.998165,0.997183,12,0.99818601472
1.0,s3_h4,0.994494,0.921376,12,0.94058601472
1.0,s4_f3,1.0,0.996929,12,0.99818601472
1.0,s4_h3,0.261524,0.993397,12,0.676734826496
1.0,s4_h4,0.997247,0.994713,12,0.99818601472
0.0,s1_f4,0.998211,0.351167,12,0.579748501504
0.4,s1_h5,0.70027,0.42593,12,0.46211116032
1.0,s2_f4,0.996284,0.943692,12,0.96708201472
1.0,s2_h5,0.999816,0.996803,12,0.99818601472
1.0,s3_f4,0.699857,0.993313,12,0.7557673676800001
1.0,s3_h5,0.997431,0.996091,12,0.99818601472
1.0,s4_f4,0.995458,0.976328,12,0.9795236147199999
1.0,s4_h5,0.999816,0.888055,12,0.924712450048
1.0,s1_f5,0.282377,0.762988,12,0.627272955904
0.0,s2_f5,1.0,0.99364,12,0.99818601472
1.0,s3_f5,1.0,0.512873,12,0.71268293632
1.0,s4_f5,1.0,0.994314,12,0.99549862912
1.0,s1_f1,0.997247,0.319399,13,0.584599595008
1.0,s1_f2,0.0,0.790479,13,0.4443974946816
0.4,s1_h1,0.998348,0.706952,13,0.7817605304320001
0.0,s1_h2,0.697999,0.58891,13,0.580841490432
1.0,s2_f1,0.261524,0.995818,13,0.678911608832
1.0,s2_f2,0.99633,0.991384,13,0.758911608832
1.0,s2_h1,0.996697,0.994058,13,0.998911608832
1.0,s2_h2,0.994839,0.995669,13,0.998911608832
0.0,s3_f1,1.0,0.898715,13,0.932141688832
0.0,s3_f2,0.999082,0.981642,13,0.9877141688319999
1.0,s3_h1,0.49014,0.925778,13,0.7804363542528
1.0,s3_h2,0.996903,0.979483,13,0.983981688832
1.0,s4_f1,0.997247,0.998564,13,0.998911608832
1.0,s4_f2,0.995412,0.935268,13,0.947071608832
1.0,s4_h1,0.998348,0.663031,13,0.8223564206080001
1.0,s4_h2,0.997591,0.688,13,0.7583311335424
1.0,s1_f3,0.993577,0.344827,13,0.5829323542528001
0.0,s1_h3,0.997247,0.676462,13,0.755480922112
0.6,s1_h4,0.701921,0.67396,13,0.5709647892479999
1.0,s2_f3,0.998165,0.996502,13,0.998911608832
1.0,s2_h3,0.997247,0.997594,13,0.998911608832
1.0,s2_h4,0.999725,0.979763,13,0.9877141688319999
1.0,s3_f3,0.999082,0.998217,13,0.998911608832
1.0,s3_h3,0.0,0.997594,13,0.598911608832
1.0,s3_h4,0.992017,0.95203,13,0.964351608832
0.0,s4_f3,0.999082,0.998217,13,0.998911608832
1.0,s4_h3,1.0,0.68657,13,0.8060408958976
1.0,s4_h4,0.999725,0.995775,13,0.998911608832
1.0,s1_f4,0.649894,0.622431,13,0.3478491009024
1.0,s1_h5,0.423545,0.540943,13,0.43726669619200004
1.0,s2_f4,0.994494,0.96574,13,0.980249208832
1.0,s2_h5,0.999082,0.998067,13,0.998911608832
0.2,s3_f4,0.997247,0.870286,13,0.8534604206080001
0.0,s3_h5,0.998165,0.996652,13,0.998911608832
1.0,s4_f4,0.997247,0.984348,13,0.9877141688319999
1.0,s4_h5,0.999082,0.934909,13,0.9548274700288
0.0,s1_f5,1.0,0.561499,13,0.7763637735424
1.0,s2_f5,0.261524,0.996306,13,0.598911608832
1.0,s3_f5,1.0,0.717094,13,0.827609761792
1.0,s4_f5,1.0,0.996698,13,0.997299177472
1.0,s1_f1,0.995412,0.603577,14,0.7507597570047999
0.4,s1_f2,1.0,0.459082,14,0.66663849680896
1.0,s1_h1,0.1986,0.829116,14,0.6290563182592
0.4,s1_h2,0.0,0.634644,14,0.34850489425919995
1.0,s2_f1,0.99633,0.687976,14,0.8073469652992
1.0,s2_f2,0.991742,0.993457,14,0.8553469652992001
1.0,s2_h1,1.0,0.995164,14,0.9993469652992
1.0,s2_h2,0.998899,0.995321,14,0.9993469652992
0.4,s3_f1,0.0774968,0.941177,14,0.5592850132992
1.0,s3_f2,0.0,0.988954,14,0.5926285012992
0.2,s3_h1,1.0,0.743143,14,0.86826181255168
1.0,s3_h2,0.998624,0.986786,14,0.9903890132992
1.0,s4_f1,0.999082,0.998012,14,0.9993469652992
1.0,s4_f2,1.0,0.960482,14,0.9682429652992001
1.0,s4_h1,1.0,0.803608,14,0.8934138523648001
