SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
h4,f5,21,0.998399,0,0.480404,0.595238,0.5
h4,h2,21,0.999983,0,0.261497,0.6,0.5
h5,h2,21,0.999983,0.666667,0,0.6,0.925
h5,f5,21,0.998399,0.333333,0.750669,0.595238,0.683333
h5,f3,21,0.999996,0.333333,0.517238,0.664,0.4
h3,f1,21,0.999996,0.5,0.659381,0.664,0.9
h3,f3,21,0.999996,0.5,0.805921,0.664,0.9625
h3,f4,21,0.999978,0.5,0.440104,0.6,0.925
h3,f5,21,0.998399,0,0.225157,0.595238,0.5
f5,f1,21,0.999996,0.666667,0.0983332,0.664,0.5
f5,f3,21,0.999996,0.333333,0.375065,0.664,0.5
f5,f4,21,0.999978,0.333333,0.552963,0.6,0.925
f5,h3,21,0.999594,0,0.225157,0.595238,0.5
h3,f3,21,0.999996,0.5,0.805921,0.664,0.9625
h3,f1,21,0.999996,0.5,0.659381,0.664,0.9
h3,f4,21,0.999978,0.5,0.440104,0.6,0.925
h3,f5,21,0.998399,0,0.225157,0.595238,0.5
h3,f2,21,0.999994,0.5,0.851998,0.664,0.5
h1,f1,21,0.999996,0,0.750855,0.664,0.52
h1,f2,21,0.999994,0.5,0.556362,0.664,0.79
h1,f4,21,0.999978,0.5,0.212492,0.6,0.66
h1,f5,21,0.998399,0.5,0.269286,0.595238,0.34
h1,h3,21,0.999594,0.5,0.550043,0.595238,0.34
f5,f4,21,0.999978,0.333333,0.552963,0.6,0.925
f5,f1,21,0.999996,0.666667,0.0983332,0.664,0.5
f5,h3,21,0.999594,0,0.225157,0.595238,0.5
f5,f2,21,0.999994,1,0.0994279,0.664,0.811111
h1,f2,21,0.999994,0.5,0.556362,0.664,0.79
h1,f1,21,0.999996,0,0.750855,0.664,0.52
h1,h3,21,0.999594,0.5,0.550043,0.595238,0.34
h1,f5,21,0.998399,0.5,0.269286,0.595238,0.34
f2,f1,22,0.999998,0.5,0.742268,0.664,0.875
f2,f4,22,0.999987,0.25,0.292101,0.64,0.5
f2,f4,22,0.999987,0.25,0.292101,0.64,0.5
f2,f5,22,0.999773,0.75,0.0994279,0.595238,0.85
f2,h2,22,0.99999,0.25,0.768221,0.6,0.85
h1,f2,22,0.999997,0.5,0.556362,0.664,0.41
h1,f4,22,0.999987,0.5,0.212492,0.64,0.66
h1,f5,22,0.999773,0.5,0.269286,0.595238,0.34
h1,h2,22,0.99999,0.5,0.43937,0.6,0.34
h5,f2,22,0.999997,0.333333,0.191639,0.664,0.9625
h5,f3,22,0.999998,0.333333,0.517238,0.664,0.4
h5,f4,22,0.999987,0.333333,0.793936,0.64,0.7
h5,f5,22,0.999773,0.333333,0.750669,0.595238,0.683333
h5,h2,22,0.99999,0.666667,0,0.6,0.919231
h1,f4,22,0.999987,0.5,0.212492,0.64,0.66
h1,f2,22,0.999997,0.5,0.556362,0.664,0.41
h1,h2,22,0.99999,0.5,0.43937,0.6,0.34
h1,f5,22,0.999773,0.5,0.269286,0.595238,0.34
h1,f3,22,0.999998,0.5,0.4744,0.664,0.34
h3,f2,22,0.999997,0.5,0.851998,0.664,0.5
h3,f3,22,0.999998,0.5,0.805921,0.664,0.97
h3,f4,22,0.999987,0.5,0.440104,0.64,0.925
h3,f5,22,0.999773,0,0.225157,0.595238,0.5
h3,h2,22,0.99999,0,0.621867,0.6,0.5
h5,f2,22,0.999997,0.333333,0.191639,0.664,0.9625
h5,h2,22,0.99999,0.666667,0,0.6,0.919231
h5,f4,22,0.999987,0.333333,0.793936,0.64,0.7
h5,f5,22,0.999773,0.333333,0.750669,0.595238,0.683333
h5,f3,22,0.999998,0.333333,0.517238,0.664,0.4
f3,f2,22,0.999997,0.333333,0.657919,0.664,0.5
f3,f4,22,0.999987,0.666667,0.634183,0.64,0.833333
f3,f5,22,0.999773,0.333333,0.375065,0.595238,0.7
f3,h2,22,0.99999,0.333333,0.428662,0.6,0.5
h2,f1,23,0.999999,0.5,0.685799,0.664,0.97
h2,f4,23,0.999992,0,0.0635079,0.64,0.5
h2,f5,23,0.999132,0.5,0,0.595238,0.5
f2,f4,23,0.999992,0.25,0.292101,0.64,0.5
f2,f5,23,0.999132,0.75,0.0994279,0.595238,0.85
h5,f2,23,0.999998,0.333333,0.191639,0.664,0.97
h5,f4,23,0.999992,0.333333,0.793936,0.64,0.7
h5,f5,23,0.999132,0.333333,0.750669,0.595238,0.683333
h1,f3,23,0.999999,0.5,0.4744,0.664,0.34
h1,f4,23,0.999992,0.5,0.212492,0.64,0.34
h1,f5,23,0.999132,0.5,0.269286,0.595238,0.34
f3,f4,23,0.999992,0.666667,0.634183,0.64,0.833333
f3,f5,23,0.999132,0.333333,0.375065,0.595238,0.85
f3,h2,23,0.999994,0.333333,0.428662,0.6,0.5
h3,f3,23,0.999999,0.5,0.805921,0.664,0.972727
h3,f4,23,0.999992,0.5,0.440104,0.64,0.925
h3,f5,23,0.999132,0,0.225157,0.595238,0.5
h3,h2,23,0.999994,0,0.621867,0.6,0.5
h3,h5,23,0.951139,1,0.334537,0.5,0.7
f4,f5,24,0.998191,0.5,0.552963,0.595238,0.925
f2,f1,25,1,0.5,0.742268,0.664,0.9
f2,h3,25,0.999206,0.25,0.851998,0.595238,0.5
h5,f1,25,1,0.333333,0.119574,0.664,0.85
h5,f4,25,0.999997,0.333333,0.793936,0.64,0.7
h5,h1,25,0.998984,0.333333,0.228055,0.533333,0.5
h5,h2,25,0.999998,0.666667,0,0.6,0.919231
h5,h3,25,0.999206,0.666667,0.334537,0.595238,0.871429
h1,f1,25,1,0,0.750855,0.664,0.52
h1,f4,25,0.999997,0.5,0.212492,0.64,0.34
h1,h2,25,0.999998,0.5,0.43937,0.6,0.34
h1,h3,25,0.999206,0.5,0.550043,0.595238,0.34
f4,f1,25,1,0.5,0.163344,0.664,0.9
f4,h1,25,0.998984,0.5,0.212492,0.533333,0.3
f4,h2,25,0.999998,0,0.0635079,0.6,0.5
f4,h3,25,0.999206,0.5,0.440104,0.595238,0.5
h4,f4,25,0.999997,0.5,0.801733,0.64,0.85
h4,h1,25,0.998984,0.5,0.367107,0.533333,0.3
h4,h2,25,0.999998,0,0.261497,0.6,0.5
h4,h3,25,0.999206,1,0.638371,0.595238,0.61
h1,h3,25,0.999206,0.5,0.550043,0.595238,0.34
h1,h2,25,0.999998,0.5,0.43937,0.6,0.34
h1,f4,25,0.999997,0.5,0.212492,0.64,0.34
h1,f1,25,1,0,0.750855,0.664,0.81
h1,f1,25,1,0,0.750855,0.664,0.81
h1,h3,25,0.999206,0.5,0.550043,0.595238,0.34
h1,h2,25,0.999998,0.5,0.43937,0.6,0.34
h1,f4,25,0.999997,0.5,0.212492,0.64,0.34
f1,f2,26,1,0.666667,0.742268,0.664,0.925
f1,f3,26,0.999321,0.333333,0.502559,0.664,0.94
f1,h3,26,0.999154,0.333333,0.659381,0.595238,0.7
f1,h4,26,0.998536,0.333333,0.350769,0.5,0.5
h2,f1,26,1,0.5,0.685799,0.664,0.839394
h2,f2,26,1,0.5,0.768221,0.664,0.8
h2,f3,26,0.999321,0.5,0.428662,0.664,0.5
h2,h3,26,0.999154,0,0.621867,0.595238,0.5
h2,h4,26,0.998536,0,0.261497,0.5,0.5
f2,f1,26,1,0.5,0.742268,0.664,0.916667
f2,f3,26,0.999321,0.25,0.657919,0.664,0.625
f2,f4,26,0.999999,0.25,0.292101,0.64,0.5
f2,h3,26,0.999154,0.25,0.851998,0.595238,0.5
f2,h4,26,0.998536,0.25,0.490369,0.5,0.5
f5,f1,26,1,0.666667,0.0983332,0.664,0.5
f5,f2,26,1,1,0.0994279,0.664,0.811111
f5,f3,26,0.999321,0.333333,0.375065,0.664,0.5
f5,f4,26,0.999999,0.333333,0.552963,0.64,0.95
f5,h3,26,0.999154,0,0.225157,0.595238,0.5
f5,h4,26,0.998536,0,0.480404,0.5,0.5
h4,f1,26,1,0.5,0.350769,0.664,0.5
h4,f2,26,1,0.5,0.490369,0.664,0.5
h4,f3,26,0.999321,0.5,0.83245,0.664,0.95
h4,h3,26,0.999154,1,0.638371,0.595238,0.61
h1,f1,26,1,0,0.750855,0.664,0.6075
h1,f2,26,1,0.5,0.556362,0.664,0.41
h1,f3,26,0.999321,0.5,0.4744,0.664,0.34
h1,h2,26,0.999999,0.5,0.43937,0.6,0.34
h1,h3,26,0.999154,0.5,0.550043,0.595238,0.34
h1,h4,26,0.998536,0.5,0.367107,0.5,0.5
h5,f5,27,0.998917,0.333333,0.750669,0.595238,0.683333
h5,h1,27,0.999057,0.333333,0.228055,0.533333,0.5
f1,f4,27,0.999999,0.333333,0.163344,0.64,0.5
f1,f5,27,0.998917,0.666667,0.0983332,0.595238,0.7
f1,h1,27,0.999057,0,0.750855,0.533333,0.5
h4,f2,27,1,0.5,0.490369,0.664,0.5
h4,f3,27,0.999606,0.5,0.83245,0.6808,0.957143
h4,f4,27,0.999999,0.5,0.801733,0.64,0.9
h4,f5,27,0.998917,0,0.480404,0.595238,0.7
h4,h1,27,0.999057,0.5,0.367107,0.533333,0.3
h5,f2,27,1,0.333333,0.191639,0.664,0.972727
h5,f3,27,0.999606,0.333333,0.517238,0.6808,0.4
h5,f4,27,0.999999,0.333333,0.793936,0.64,0.7
h5,f5,27,0.998917,0.333333,0.750669,0.595238,0.7875
h5,h1,27,0.999057,0.333333,0.228055,0.533333,0.5
h5,h4,27,0.998765,0.666667,0.664526,0.5,0.5
h2,f2,27,1,0.5,0.768221,0.664,0.8
h2,f3,27,0.999606,0.5,0.428662,0.6808,0.5
h2,f4,27,0.999999,0,0.0635079,0.64,0.5
h2,f5,27,0.998917,0.5,0,0.595238,0.5
h2,h1,27,0.999057,0.5,0.43937,0.533333,0.5
h2,h4,27,0.998765,0,0.261497,0.5,0.5
h3,f2,27,1,0.5,0.851998,0.664,0.5
h3,f3,27,0.999606,0.5,0.805921,0.6808,0.975
h3,f4,27,0.999999,0.5,0.440104,0.64,0.925
h3,f5,27,0.998917,0,0.225157,0.595238,0.5
h3,h1,27,0.999057,0.5,0.550043,0.533333,0.9
h3,h4,27,0.998765,1,0.638371,0.5,0.5
h3,f1,28,1,0.5,0.659381,0.671276,0.9
h1,f2,28,1,0.5,0.556362,0.664,0.41
h2,f2,28,1,0.5,0.768221,0.664,0.85
f2,h1,28,0.998332,0.25,0.556362,0.533333,0.5
f2,h2,28,1,0.25,0.768221,0.6,0.9
f2,h5,28,0.992687,0.25,0.191639,0.5,0.5
f2,h2,28,1,0.25,0.768221,0.6,0.9
f2,h1,28,0.998332,0.25,0.556362,0.533333,0.5
f2,h5,28,0.992687,0.25,0.191639,0.5,0.5
f2,f3,28,0.999771,0.25,0.657919,0.6808,0.625
f1,f3,29,0.999867,0.333333,0.502559,0.6808,0.94
f1,h2,29,0.999799,0.333333,0.685799,0.6,0.9
f1,h5,29,0.994291,0.333333,0.119574,0.5,0.5
h2,f1,29,1,0.5,0.685799,0.671276,0.958333
h2,f3,29,0.999867,0.5,0.428662,0.6808,0.5
h2,h5,29,0.994291,1,0,0.5,0.7
h2,f1,29,1,0.5,0.685799,0.671276,0.958333
h2,h5,29,0.994291,1,0,0.5,0.7
h2,f3,29,0.999867,0.5,0.428662,0.6808,0.5
f1,f3,29,0.999867,0.333333,0.502559,0.6808,0.94
f1,h2,29,0.999799,0.333333,0.685799,0.6,0.9
f1,h5,29,0.994291,0.333333,0.119574,0.5,0.5
f5,f1,29,1,0.666667,0.0983332,0.671276,0.5
f5,f2,29,1,1,0.0994279,0.6808,0.811111
f5,f3,29,0.999867,0.333333,0.375065,0.6808,0.5
f5,h2,29,0.999799,0.333333,0,0.6,0.5
f5,h5,29,0.994291,0.333333,0.750669,0.5,0.7
f2,f1,29,1,0.5,0.742268,0.671276,0.928571
f2,f3,29,0.999867,0.25,0.657919,0.6808,0.625
f2,h2,29,0.999799,0.25,0.768221,0.6,0.94
f2,h5,29,0.994291,0.25,0.191639,0.5,0.5
h5,f2,29,1,0.333333,0.191639,0.6808,0.972727
h5,f3,29,0.999867,0.333333,0.517238,0.6808,0.4
h5,h2,29,0.999799,0.666667,0,0.6,0.919231
f2,h2,29,0.999799,0.25,0.768221,0.6,0.94
f2,f3,29,0.999867,0.25,0.657919,0.6808,0.625
f2,h5,29,0.994291,0.25,0.191639,0.5,0.5
f1,f3,29,0.999867,0.333333,0.502559,0.6808,0.95
f1,f5,29,0.998931,0.666667,0.0983332,0.638095,0.85
f1,h2,29,0.999799,0.333333,0.685799,0.6,0.925
f1,h4,29,0.998975,0.333333,0.350769,0.5,0.5
f1,h5,29,0.994291,0.333333,0.119574,0.5,0.5
f2,h2,32,0.996612,0.25,0.768221,0.64,0.95
f5,f2,32,1,1,0.0994279,0.6808,0.858333
f5,h2,32,0.996612,0.333333,0,0.64,0.5
h2,f2,32,1,0.5,0.768221,0.6808,0.88
f4,f2,32,1,0.5,0.292101,0.6808,0.9
f4,h2,32,0.996612,0,0.0635079,0.64,0.5
h4,h2,32,0.996612,0,0.261497,0.64,0.5
f1,f5,32,0.999426,0.666667,0.0983332,0.638095,0.9
f1,h2,32,0.996612,0.333333,0.685799,0.64,0.925
h5,f2,32,1,0.333333,0.191639,0.6808,0.815
h5,f5,32,0.999426,0.333333,0.750669,0.638095,0.7875
h5,h2,32,0.996612,0.666667,0,0.64,0.919231
f4,f2,32,1,0.5,0.292101,0.6808,0.782143
f4,f5,32,0.999426,0.5,0.552963,0.638095,0.94
f4,h2,32,0.996612,0,0.0635079,0.64,0.5
f4,f5,32,0.999426,0.5,0.552963,0.638095,0.94
f4,f2,32,1,0.5,0.292101,0.6808,0.782143
f4,h2,32,0.996612,0,0.0635079,0.64,0.5
f4,f1,32,1,0.5,0.163344,0.671276,0.631667
f4,h3,32,0.9991,0.5,0.440104,0.595238,0.5
f2,f1,33,1,0.5,0.742268,0.671276,0.719318
f2,f3,33,0.999929,0.25,0.657919,0.6808,0.625
f2,f4,33,1,0.25,0.292101,0.64,0.5
f2,h3,33,0.999093,0.25,0.851998,0.595238,0.5
h1,f2,34,1,0.5,0.556362,0.6808,0.725714
h1,h5,34,0.996824,0.5,0.228055,0.5,0.5
h2,f2,34,1,0.5,0.768221,0.6808,0.9
h2,h5,34,0.996824,1,0,0.5,0.85
h5,f2,34,1,0.333333,0.191639,0.6808,0.815
h3,f2,34,1,0.5,0.851998,0.6808,0.5
h3,h5,34,0.996824,1,0.334537,0.5,0.7
h5,f2,34,1,0.333333,0.191639,0.6808,0.815
h3,h5,34,0.996824,1,0.334537,0.5,0.7
h3,h2,34,0.995244,0,0.621867,0.64,0.5
f3,h2,34,0.995244,0.333333,0.428662,0.64,0.5
f3,h5,34,0.996824,0.333333,0.517238,0.5,0.5
f3,h5,34,0.996824,0.333333,0.517238,0.5,0.5
f4,f2,34,1,0.5,0.292101,0.6808,0.782143
f4,f2,35,1,0.5,0.292101,0.675354,0.872143
h2,f1,35,1,0.5,0.685799,0.671276,0.961538
h2,f2,35,1,0.5,0.768221,0.675354,0.914286
h2,f3,35,0.999976,0.5,0.428662,0.6808,0.5
h2,f4,35,1,0,0.0635079,0.64,0.5
h5,f1,35,1,0.333333,0.119574,0.671276,0.85
h5,f2,35,1,0.333333,0.191639,0.675354,0.59
h5,f3,35,0.999976,0.333333,0.517238,0.6808,0.4
h5,f4,35,1,0.333333,0.793936,0.64,0.7
h4,f1,35,1,0.5,0.350769,0.671276,0.5
h4,f2,35,1,0.5,0.490369,0.675354,0.5
h4,f3,35,0.999976,0.5,0.83245,0.6808,0.9625
h4,f4,35,1,0.5,0.801733,0.64,0.9
h4,f5,35,0.999883,0,0.480404,0.638095,0.7
h3,f1,35,1,0.5,0.659381,0.671276,0.896429
h3,f2,35,1,0.5,0.851998,0.675354,0.5
h3,f3,35,0.999976,0.5,0.805921,0.6808,0.976923
h3,f4,35,1,0.5,0.440104,0.64,0.925
f3,f1,35,1,0.333333,0.502559,0.671276,0.85
f3,f2,35,1,0.333333,0.657919,0.675354,0.5
f3,f4,35,1,0.666667,0.634183,0.64,0.875
h3,f1,35,1,0.5,0.659381,0.671276,0.896429
h3,f4,35,1,0.5,0.440104,0.64,0.925
h3,f2,35,1,0.5,0.851998,0.675354,0.5
h5,f1,35,1,0.333333,0.119574,0.671276,0.85
h5,f4,35,1,0.333333,0.793936,0.64,0.7
h5,f2,35,1,0.333333,0.191639,0.675354,0.59
f3,f2,36,1,0.333333,0.657919,0.675354,0.5
f2,h5,36,0.996481,0.25,0.191639,0.5,0.5
h5,f2,36,1,0.333333,0.191639,0.675354,0.926857
f2,h5,36,0.996481,0.25,0.191639,0.5,0.5
f1,h5,36,0.996481,0.333333,0.119574,0.5,0.5
f3,f1,36,1,0.333333,0.502559,0.671276,0.85
f3,f5,36,0.999932,0.333333,0.375065,0.638095,0.85
f3,h3,36,0.999359,0.333333,0.805921,0.595238,0.7
f3,h5,36,0.996481,0.333333,0.517238,0.5,0.7
f3,f1,36,1,0.333333,0.502559,0.671276,0.85
f3,f5,36,0.999932,0.333333,0.375065,0.638095,0.85
f3,h3,36,0.999359,0.333333,0.805921,0.595238,0.7
f3,h5,36,0.996481,0.333333,0.517238,0.5,0.7
h1,f3,37,0.999992,0.5,0.4744,0.6808,0.34
h3,f3,37,0.999992,0.5,0.805921,0.6808,0.956349
f2,f3,37,0.999992,0.25,0.657919,0.6808,0.625
f2,f4,37,0.99978,0.25,0.292101,0.64,0.5
h1,f4,37,0.99978,0.5,0.212492,0.64,0.34
f3,f4,37,0.99978,0.666667,0.634183,0.64,0.9
f3,f5,37,0.999961,0.333333,0.375065,0.638095,0.85
f3,h1,37,0.998128,0.333333,0.4744,0.533333,0.85
f3,h5,37,0.997187,0.333333,0.517238,0.5,0.7
h1,f4,37,0.99978,0.5,0.212492,0.64,0.34
h1,f5,37,0.999961,0.5,0.269286,0.638095,0.34
h1,h5,37,0.997187,0.5,0.228055,0.5,0.5
f3,f4,37,0.99978,0.666667,0.634183,0.64,0.9
f3,f5,37,0.999961,0.333333,0.375065,0.638095,0.85
f3,h1,37,0.998128,0.333333,0.4744,0.533333,0.85
f3,h5,37,0.997187,0.333333,0.517238,0.5,0.7
h3,f3,37,0.999992,0.5,0.805921,0.6808,0.977778
h3,f4,37,0.99978,0.5,0.440104,0.64,0.925
h3,f5,37,0.999961,0,0.225157,0.638095,0.5
h3,h1,37,0.998128,0.5,0.550043,0.533333,0.9
h3,h5,37,0.997187,1,0.334537,0.5,0.9
h4,f3,37,0.999992,0.5,0.83245,0.6808,0.9625
h4,f4,37,0.99978,0.5,0.801733,0.64,0.9
h4,f5,37,0.999961,0,0.480404,0.638095,0.85
h4,h1,37,0.998128,0.5,0.367107,0.533333,0.3
h4,h5,37,0.997187,1,0.664526,0.5,0.5
h2,f3,38,0.999995,0.5,0.428662,0.691716,0.5
h5,f3,38,0.999995,0.333333,0.517238,0.691716,0.4
h4,f3,38,0.999995,0.5,0.83245,0.691716,0.801961
h5,f2,38,1,0.333333,0.191639,0.675354,0.720902
h5,h3,38,0.999783,0.666667,0.334537,0.595238,0.903571
h2,f2,38,1,0.5,0.768221,0.675354,0.914286
h2,h1,38,0.998056,0.5,0.43937,0.533333,0.5
h2,h3,38,0.999783,0,0.621867,0.595238,0.5
h1,f2,38,1,0.5,0.556362,0.675354,0.76
h1,h3,38,0.999783,0.5,0.550043,0.595238,0.34
h5,f5,38,0.999977,0.333333,0.750669,0.638095,0.83
h5,h1,38,0.998056,0.333333,0.228055,0.533333,0.7
h5,h3,38,0.999783,0.666667,0.334537,0.595238,0.922857
f3,f2,38,1,0.333333,0.657919,0.675354,0.7
f3,f5,38,0.999977,0.333333,0.375065,0.638095,0.85
f3,h1,38,0.998056,0.333333,0.4744,0.533333,0.85
f3,h3,38,0.999783,0.333333,0.805921,0.595238,0.7
f3,h4,38,0.999095,0.333333,0.83245,0.5,0.4
h3,f4,39,0.999926,0.5,0.440104,0.66019,0.925
h3,f5,39,0.999987,0,0.225157,0.638095,0.5
h3,h2,39,0.999686,0,0.621867,0.64,0.5
h4,f4,39,0.999926,0.5,0.801733,0.66019,0.9
h4,f5,39,0.999987,0,0.480404,0.638095,0.85
h4,h2,39,0.999686,0,0.261497,0.64,0.5
h5,f2,39,1,0.333333,0.191639,0.675354,0.720902
h5,f3,39,0.999997,0.333333,0.517238,0.691716,0.625
h5,f4,39,0.999926,0.333333,0.793936,0.66019,0.85
h5,f5,39,0.999987,0.333333,0.750669,0.638095,0.83
h5,h2,39,0.999686,0.666667,0,0.64,0.919231
h4,f2,40,1,0.5,0.490369,0.675354,0.5
h4,f4,40,0.999957,0.5,0.801733,0.66019,0.713235
h3,f2,40,1,0.5,0.851998,0.675354,0.5
h3,f4,40,0.999957,0.5,0.440104,0.66019,0.94
h5,f2,40,1,0.333333,0.191639,0.675354,0.720902
h5,f4,40,0.999957,0.333333,0.793936,0.66019,0.9
f5,f2,40,1,1,0.0994279,0.675354,0.886667
h1,f3,40,0.999998,0.5,0.4744,0.691716,0.34
h1,f4,40,0.999957,0.5,0.212492,0.66019,0.34
h3,f2,40,1,0.5,0.851998,0.675354,0.7
h3,f3,40,0.999998,0.5,0.805921,0.691716,0.979167
h3,f4,40,0.999957,0.5,0.440104,0.66019,0.94
h5,f2,40,1,0.333333,0.191639,0.675354,0.720902
h5,f3,40,0.999998,0.333333,0.517238,0.691716,0.625
h5,f4,40,0.999957,0.333333,0.793936,0.66019,0.666176
h5,f4,40,0.999957,0.333333,0.793936,0.66019,0.666176
h5,f2,40,1,0.333333,0.191639,0.675354,0.720902
h5,f3,40,0.999998,0.333333,0.517238,0.691716,0.625
f4,f2,41,1,0.5,0.292101,0.69802,0.908036
h3,f2,41,1,0.5,0.851998,0.69802,0.7
h1,f3,41,0.999999,0.5,0.4744,0.691716,0.34
h1,f3,41,0.999999,0.5,0.4744,0.691716,0.34
h1,f1,41,1,0,0.750855,0.692044,0.6075
h3,f1,41,1,0.5,0.659381,0.692044,0.931429
h3,f2,41,1,0.5,0.851998,0.69802,0.85
h3,f3,41,0.999999,0.5,0.805921,0.691716,0.980392
h3,f5,41,0.999996,0,0.225157,0.638095,0.5
f2,f1,41,1,0.5,0.742268,0.692044,0.908081
f2,f3,41,0.999999,0.25,0.657919,0.691716,0.505556
f2,f5,41,0.999996,0.75,0.0994279,0.638095,0.9
f2,h2,41,0.998838,0.25,0.768221,0.64,0.957143
f2,f4,42,0.999985,0.25,0.292101,0.66019,0.5
f5,f4,42,0.999985,0.333333,0.552963,0.66019,0.90381
f5,h3,42,0.998099,0,0.225157,0.595238,0.5
h1,f5,42,0.999997,0.5,0.269286,0.638095,0.34
h1,h3,42,0.998099,0.5,0.550043,0.595238,0.34
h5,f5,42,0.999997,0.333333,0.750669,0.638095,0.83
h5,h3,42,0.998099,0.666667,0.334537,0.595238,0.935714
f3,f5,42,0.999997,0.333333,0.375065,0.638095,0.9
f3,h3,42,0.998099,0.333333,0.805921,0.595238,0.7
h5,h3,42,0.998099,0.666667,0.334537,0.595238,0.935714
h5,f5,42,0.999997,0.333333,0.750669,0.638095,0.83
h5,f4,42,0.999985,0.333333,0.793936,0.66019,0.885294
h5,h1,42,0.996533,0.333333,0.228055,0.533333,0.7
h3,f1,43,1,0.5,0.659381,0.692044,0.931429
h3,f4,43,0.999992,0.5,0.440104,0.673094,0.94
h3,f5,43,0.999998,0,0.225157,0.662222,0.5
f4,f1,43,1,0.5,0.163344,0.692044,0.631667
f4,f5,43,0.999998,0.5,0.552963,0.662222,0.957143
f2,f1,43,1,0.5,0.742268,0.692044,0.908081
f2,f4,43,0.999992,0.25,0.292101,0.673094,0.7
f2,f5,43,0.999998,0.75,0.0994279,0.662222,0.9
f5,f4,43,0.999992,0.333333,0.552963,0.673094,0.841389
f4,f5,43,0.999998,0.5,0.552963,0.662222,0.957143
h3,f1,43,1,0.5,0.659381,0.692044,0.942857
h3,f2,43,0.999802,0.5,0.851998,0.69802,0.85
h3,f4,43,0.999992,0.5,0.440104,0.673094,0.94
h3,f5,43,0.999998,0,0.225157,0.662222,0.5
h3,h2,43,0.999608,0,0.621867,0.64,0.5
f3,f2,44,0.999885,0.333333,0.657919,0.69802,0.7
h1,f2,44,0.999885,0.5,0.556362,0.69802,0.746667
h5,f1,44,0.999994,0.333333,0.119574,0.692044,0.85
h2,f3,44,0.999997,0.5,0.428662,0.691716,0.7
h2,f4,44,0.999995,0,0.0635079,0.673094,0.5
h5,f3,46,0.999999,0.333333,0.517238,0.691716,0.625
h5,f4,46,0.999998,0.333333,0.793936,0.673094,0.901681
h5,f5,46,1,0.333333,0.750669,0.662222,0.83
f3,f4,46,0.999998,0.666667,0.634183,0.673094,0.928571
f3,f5,46,1,0.333333,0.375065,0.662222,0.925
f1,f3,46,0.999999,0.333333,0.502559,0.691716,0.95
f1,f5,46,1,0.666667,0.0983332,0.662222,0.925
f2,f5,46,1,0.75,0.0994279,0.662222,0.9
f2,f4,46,0.999998,0.25,0.292101,0.673094,0.7
f2,f5,46,1,0.75,0.0994279,0.662222,0.854412
f2,h3,46,0.998971,0.25,0.851998,0.595238,0.5
f2,h5,46,0.999914,0.25,0.191639,0.6,0.5
f5,f4,46,0.999998,0.333333,0.552963,0.673094,0.889259
f5,h3,46,0.998971,0,0.225157,0.595238,0.5
f5,h5,46,0.999914,0.333333,0.750669,0.6,0.7
h5,f4,46,0.999998,0.333333,0.793936,0.673094,0.913971
h5,f5,46,1,0.333333,0.750669,0.662222,0.83
h5,h3,46,0.998971,0.666667,0.334537,0.595238,0.944898
h2,f2,46,0.999961,0.5,0.768221,0.69802,0.925
h2,f4,46,0.999998,0,0.0635079,0.673094,0.5
h2,f5,46,1,0.5,0,0.662222,0.5
h2,h3,46,0.998971,0,0.621867,0.595238,0.5
h2,h5,46,0.999914,1,0,0.6,0.85
h1,f2,46,0.999961,0.5,0.556362,0.69802,0.442
h1,f4,46,0.999998,0.5,0.212492,0.673094,0.34
h1,f5,46,1,0.5,0.269286,0.662222,0.34
h1,h3,46,0.998971,0.5,0.550043,0.595238,0.34
h1,h5,46,0.999914,0.5,0.228055,0.6,0.34
h3,f4,46,0.999998,0.5,0.440104,0.673094,0.94
h3,f5,46,1,0,0.225157,0.662222,0.5
h3,h5,46,0.999914,1,0.334537,0.6,0.9
f5,f1,47,0.999999,0.666667,0.0983332,0.692044,0.5
f5,f3,47,0.999999,0.333333,0.375065,0.691716,0.5
f5,h3,47,0.999017,0,0.225157,0.595238,0.5
h1,f1,47,0.999999,0,0.750855,0.692044,0.471667
h1,f3,47,0.999999,0.5,0.4744,0.691716,0.34
h1,h3,47,0.999017,0.5,0.550043,0.595238,0.34
h2,f2,47,0.999978,0.5,0.768221,0.69802,0.933333
h2,f3,47,0.999999,0.5,0.428662,0.691716,0.8
h2,h3,47,0.999017,0,0.621867,0.595238,0.5
h5,f1,47,0.999999,0.333333,0.119574,0.692044,0.88
h5,f2,47,0.999978,0.333333,0.191639,0.69802,0.720902
h5,f3,47,0.999999,0.333333,0.517238,0.691716,0.625
h5,h3,47,0.999017,0.666667,0.334537,0.595238,0.951786
f4,f1,47,0.999999,0.5,0.163344,0.692044,0.631667
f4,f2,47,0.999978,0.5,0.292101,0.69802,0.921173
f4,f3,47,0.999999,1,0.634183,0.691716,0.925
f4,f5,47,1,0.5,0.552963,0.662222,0.692982
f4,h3,47,0.999017,0.5,0.440104,0.595238,0.5
h5,h3,47,0.999017,0.666667,0.334537,0.595238,0.951786
h5,f1,47,0.999999,0.333333,0.119574,0.692044,0.88
h5,f2,47,0.999978,0.333333,0.191639,0.69802,0.720902
h5,f3,47,0.999999,0.333333,0.517238,0.691716,0.625
h5,f5,47,1,0.333333,0.750669,0.662222,0.83
h4,h2,48,0.999974,0,0.261497,0.64,0.5
