SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
f2,h1,965,1,0.25,0.556362,0.447143,0.25
f2,h1,965,1,0.25,0.556362,0.447143,0.25
f2,f3,965,1,0.25,0.657919,0.814542,0.697663
h3,f3,965,1,0.5,0.805921,0.814542,0.627
h3,h1,965,1,0.5,0.550043,0.447143,0.375
h4,f3,965,1,0.5,0.83245,0.814542,0.928571
h4,f4,965,0.999266,0.5,0.801733,0.817353,0.973
h4,h1,965,1,0.5,0.367107,0.447143,0.42
f3,f1,966,0.98566,0.333333,0.502559,0.807582,1
h1,f2,966,1,0.5,0.556362,0.818612,0.30775
h1,f3,966,1,0.5,0.4744,0.814542,0.256
h1,h3,966,0.99152,0.5,0.550043,0.782201,0.22
f5,f1,966,0.98566,0.666667,0.0983332,0.807582,0.978857
f5,f2,966,1,1,0.0994279,0.818612,0.7375
f5,f3,966,1,0.333333,0.375065,0.814542,0.9805
f5,h3,966,0.99152,0,0.225157,0.782201,0.85
h3,h2,967,0.999732,0,0.621867,0.744855,0.985
f3,f2,967,1,0.333333,0.657919,0.818612,1
f3,f4,967,0.999752,0.666667,0.634183,0.817773,0.960724
f3,h2,967,0.999732,0.333333,0.428662,0.744855,0.990667
f3,h4,967,1,0.333333,0.83245,0.770214,0.857117
f3,f4,967,0.999752,0.666667,0.634183,0.817773,0.960724
f3,f2,967,1,0.333333,0.657919,0.818612,1
f3,h2,967,0.999732,0.333333,0.428662,0.744855,0.990667
f3,h4,967,1,0.333333,0.83245,0.770214,0.857117
f4,f2,967,1,0.5,0.292101,0.818612,0.972364
f4,h2,967,0.999732,0,0.0635079,0.744855,0.5
f4,h4,967,1,0.5,0.801733,0.770214,0.950538
h1,f2,967,1,0.5,0.556362,0.818612,0.30775
h1,f4,967,0.999752,0.5,0.212492,0.817773,0.38
h1,h2,967,0.999732,0.5,0.43937,0.744855,0.34
h1,h4,967,1,0.5,0.367107,0.770214,0.34
f2,f4,967,0.999752,0.25,0.292101,0.817773,0.9305
f2,h2,967,0.999732,0.25,0.768221,0.744855,0.961091
f2,h4,967,1,0.25,0.490369,0.770214,0.923571
h5,f2,967,1,0.333333,0.191639,0.818612,0.957091
h5,f4,967,0.999752,0.333333,0.793936,0.817773,1
h5,h4,967,1,0.666667,0.664526,0.770214,0.9255
f5,f1,968,0.995163,0.666667,0.0983332,0.807963,0.978857
f5,f3,968,1,0.333333,0.375065,0.814542,0.9805
f5,f4,968,0.999856,0.333333,0.552963,0.817773,0.869714
h5,f3,968,1,0.333333,0.517238,0.814542,0.967176
h5,f4,968,0.999856,0.333333,0.793936,0.817773,1
h5,h4,968,1,0.666667,0.664526,0.770214,0.9255
h1,f3,968,1,0.5,0.4744,0.814542,0.256
h1,f4,968,0.999856,0.5,0.212492,0.817773,0.38
h1,h4,968,1,0.5,0.367107,0.770214,0.34
h3,f3,968,1,0.5,0.805921,0.814542,0.947667
h3,f4,968,0.999856,0.5,0.440104,0.817773,0.98125
h3,h4,968,1,1,0.638371,0.770214,0.940263
f1,f3,968,1,0.333333,0.502559,0.814542,0.994
f1,f4,968,0.999856,0.333333,0.163344,0.817773,0.4
f1,h4,968,1,0.333333,0.350769,0.770214,0.970769
f5,f4,968,0.999856,0.333333,0.552963,0.817773,0.869714
f5,f3,968,1,0.333333,0.375065,0.814542,0.9805
f5,h4,968,1,0,0.480404,0.770214,0.916
h2,h1,969,1,0.5,0.43937,0.447143,0.3
f2,h1,969,1,0.25,0.556362,0.447143,0.25
f2,h3,969,0.998339,0.25,0.851998,0.782201,0.959643
f4,h1,969,1,0.5,0.212492,0.447143,0.45
f4,h3,969,0.998339,0.5,0.440104,0.782201,0.971518
h5,h1,969,1,0.333333,0.228055,0.447143,0.45
h4,h1,969,1,0.5,0.367107,0.447143,0.42
h4,h1,969,1,0.5,0.367107,0.447143,0.42
f2,f1,970,0.998369,0.5,0.742268,0.807963,0.701263
f2,h3,970,0.999035,0.25,0.851998,0.782201,0.959643
f2,h4,970,1,0.25,0.490369,0.770214,0.923571
h2,f1,970,0.998369,0.5,0.685799,0.807963,0.966167
h2,f2,970,1,0.5,0.768221,0.818612,0.786648
h2,h3,970,0.999035,0,0.621867,0.782201,0.834266
h2,h4,970,1,0,0.261497,0.770214,0.841111
h2,f1,970,0.998369,0.5,0.685799,0.807963,0.966167
h2,f2,970,1,0.5,0.768221,0.818612,0.786648
h2,h3,970,0.999035,0,0.621867,0.782201,0.834266
h2,h4,970,1,0,0.261497,0.770214,0.841111
h4,f1,970,0.998369,0.5,0.350769,0.807963,0.968661
h4,f2,970,1,0.5,0.490369,0.818612,0.926978
h4,f4,970,0.999951,0.5,0.801733,0.817773,0.973
h4,h3,970,0.999035,1,0.638371,0.782201,0.985
f1,f2,970,1,0.666667,0.742268,0.818612,0.985
f1,f4,970,0.999951,0.333333,0.163344,0.817773,0.4
f1,h3,970,0.999035,0.333333,0.659381,0.782201,0.921786
f1,h4,970,1,0.333333,0.350769,0.770214,0.970769
f2,h3,970,0.999035,0.25,0.851998,0.782201,0.959643
f2,h4,970,1,0.25,0.490369,0.770214,0.923571
f2,f1,970,0.998369,0.5,0.742268,0.807963,0.701263
f2,f4,970,0.999951,0.25,0.292101,0.817773,0.9305
h5,f1,970,0.998369,0.333333,0.119574,0.807963,0.93238
h5,f2,970,1,0.333333,0.191639,0.818612,0.957091
h5,f4,970,0.999951,0.333333,0.793936,0.817773,1
h5,h4,970,1,0.666667,0.664526,0.770214,0.9255
f3,f1,970,0.998369,0.333333,0.502559,0.807963,0.894737
f3,f2,970,1,0.333333,0.657919,0.818612,1
f3,h4,970,1,0.333333,0.83245,0.770214,0.857117
h5,h4,970,1,0.666667,0.664526,0.770214,0.9255
h5,f2,970,1,0.333333,0.191639,0.818612,0.957091
h5,f1,970,0.998369,0.333333,0.119574,0.807963,0.93238
h5,f4,970,0.999951,0.333333,0.793936,0.817773,0.84
h5,h2,970,0.999948,0.666667,0,0.744855,0.4125
f2,f3,971,1,0.25,0.657919,0.814542,0.931347
h2,f1,971,0.999053,0.5,0.685799,0.807963,0.966167
h2,f2,971,1,0.5,0.768221,0.818612,0.786648
h2,f3,971,1,0.5,0.428662,0.814542,0.959939
h2,f4,971,0.999972,0,0.0635079,0.817773,0.5
f3,f1,971,0.999053,0.333333,0.502559,0.807963,0.894737
f3,f2,971,1,0.333333,0.657919,0.818612,1
f3,f4,971,0.999972,0.666667,0.634183,0.817773,0.960724
f3,h3,971,0.99944,0.333333,0.805921,0.782201,0.666063
h5,f1,971,0.999053,0.333333,0.119574,0.807963,0.93238
h5,f2,971,1,0.333333,0.191639,0.818612,0.957091
h5,f3,971,1,0.333333,0.517238,0.814542,0.967176
h5,f4,971,0.999972,0.333333,0.793936,0.817773,0.84
h5,h3,971,0.99944,0.666667,0.334537,0.782201,0.995714
f3,f2,972,1,0.333333,0.657919,0.818612,1
f4,f3,972,1,1,0.634183,0.814542,0.99
f5,f3,972,1,0.333333,0.375065,0.814542,0.9805
f4,f3,972,1,1,0.634183,0.814542,0.99
h1,f3,972,1,0.5,0.4744,0.814542,0.256
h3,f5,974,0.999998,0,0.225157,0.806812,0.98
h3,h2,974,0.999994,0,0.621867,0.744855,0.985
f4,f5,974,0.999998,0.5,0.552963,0.806812,0.941688
f4,h2,974,0.999994,0,0.0635079,0.744855,0.5
f4,h2,974,0.999994,0,0.0635079,0.744855,0.5
f4,h2,974,0.999994,0,0.0635079,0.744855,0.5
f2,f1,974,0.999814,0.5,0.742268,0.807963,0.701263
f2,f5,974,0.999998,0.75,0.0994279,0.806812,0.97375
f2,h2,974,0.999994,0.25,0.768221,0.744855,0.937561
f1,f5,974,0.999998,0.666667,0.0983332,0.806812,0.993571
f1,h1,974,0.999759,0,0.750855,0.447143,0.4
f1,h2,974,0.999994,0.333333,0.685799,0.744855,0.925812
h3,h2,974,0.999994,0,0.621867,0.744855,0.985
h3,f1,974,0.999814,0.5,0.659381,0.807963,0.774
h3,h1,974,0.999759,0.5,0.550043,0.447143,0.375
f4,h2,974,0.999994,0,0.0635079,0.744855,0.5
f4,h1,974,0.999759,0.5,0.212492,0.447143,0.45
h5,h1,974,0.999759,0.333333,0.228055,0.447143,0.45
h5,h2,974,0.999994,0.666667,0,0.744855,0.4125
h3,f2,975,1,0.5,0.851998,0.818612,0.645769
h1,f2,975,1,0.5,0.556362,0.818612,0.30775
h1,f5,975,0.999999,0.5,0.269286,0.807467,0.34
h1,h2,975,0.999997,0.5,0.43937,0.744855,0.34
h1,h3,975,0.999936,0.5,0.550043,0.783264,0.22
h1,h5,975,0.999925,0.5,0.228055,0.751349,0.382
f3,f1,975,0.999892,0.333333,0.502559,0.807963,0.894737
f3,f2,975,1,0.333333,0.657919,0.818612,1
f3,f5,975,0.999999,0.333333,0.375065,0.807467,0.953782
f3,h2,975,0.999997,0.333333,0.428662,0.744855,0.990667
f3,h3,975,0.999936,0.333333,0.805921,0.783264,0.666063
f3,h5,975,0.999925,0.333333,0.517238,0.751349,0.856
h1,f2,975,1,0.5,0.556362,0.818612,0.30775
h1,h5,975,0.999925,0.5,0.228055,0.751349,0.382
h1,h2,975,0.999997,0.5,0.43937,0.744855,0.34
h1,f5,975,0.999999,0.5,0.269286,0.807467,0.34
h1,h3,975,0.999936,0.5,0.550043,0.783264,0.22
h1,f1,975,0.999892,0,0.750855,0.807963,0.38
h3,f2,975,1,0.5,0.851998,0.818612,0.645769
h3,f1,975,0.999892,0.5,0.659381,0.807963,0.959
h3,f5,975,0.999999,0,0.225157,0.807467,0.98
h3,h2,975,0.999997,0,0.621867,0.744855,0.985
h3,h5,975,0.999925,1,0.334537,0.751349,0.980335
h3,h5,975,0.999925,1,0.334537,0.751349,0.980335
h3,f1,975,0.999892,0.5,0.659381,0.807963,0.959
h3,h2,975,0.999997,0,0.621867,0.744855,0.985
h3,f5,975,0.999999,0,0.225157,0.807467,0.98
h3,f2,975,1,0.5,0.851998,0.818612,0.645769
f3,f2,975,1,0.333333,0.657919,0.818612,1
f3,h2,975,0.999997,0.333333,0.428662,0.744855,0.990667
f3,f5,975,0.999999,0.333333,0.375065,0.807467,0.953782
f3,f1,975,0.999892,0.333333,0.502559,0.807963,0.894737
f3,h5,975,0.999925,0.333333,0.517238,0.751349,0.856
f3,h3,975,0.999936,0.333333,0.805921,0.783264,0.666063
f1,f5,976,0.999999,0.666667,0.0983332,0.807467,0.808956
h3,f5,976,0.999999,0,0.225157,0.807467,0.98
f2,f5,976,0.999999,0.75,0.0994279,0.807467,0.97375
h1,f1,976,0.999937,0,0.750855,0.807963,0.38
h1,f5,976,0.999999,0.5,0.269286,0.807467,0.34
f1,h1,977,0.996816,0,0.750855,0.447143,0.4
f5,h1,977,0.996816,0.333333,0.269286,0.447143,0.3
h2,h1,977,0.996816,0.5,0.43937,0.447143,0.3
f4,f2,977,1,0.5,0.292101,0.818907,0.972364
f4,f3,977,1,1,0.634183,0.814841,0.99
f4,h1,977,0.996816,0.5,0.212492,0.447143,0.45
h5,f2,977,1,0.333333,0.191639,0.818907,0.957091
h5,f3,977,1,0.333333,0.517238,0.814841,0.967176
h5,h1,977,0.996816,0.333333,0.228055,0.447143,0.45
h2,h1,977,0.996816,0.5,0.43937,0.447143,0.3
h2,f2,977,1,0.5,0.768221,0.818907,0.786648
h2,f3,977,1,0.5,0.428662,0.814841,0.959939
h2,f4,977,0.991452,0,0.0635079,0.817773,0.5
h2,f5,977,1,0.5,0,0.807467,0.944909
h5,f3,977,1,0.333333,0.517238,0.814841,0.967176
h5,h1,977,0.996816,0.333333,0.228055,0.447143,0.45
h5,f2,977,1,0.333333,0.191639,0.818907,0.957091
h5,f4,977,0.991452,0.333333,0.793936,0.817773,0.84
h5,f5,977,1,0.333333,0.750669,0.807467,0.968648
f4,f3,977,1,1,0.634183,0.814841,0.99
f4,h1,977,0.996816,0.5,0.212492,0.447143,0.45
f4,f2,977,1,0.5,0.292101,0.818907,0.972364
f4,f5,977,1,0.5,0.552963,0.807467,0.621688
f5,h1,977,0.996816,0.333333,0.269286,0.447143,0.3
f5,f2,977,1,1,0.0994279,0.818907,0.7375
f5,f3,977,1,0.333333,0.375065,0.814841,0.951929
f5,f4,977,0.991452,0.333333,0.552963,0.817773,0.869714
f4,f1,978,0.999979,0.5,0.163344,0.807963,0.953982
h1,f1,978,0.999979,0,0.750855,0.807963,0.38
h2,f1,978,0.999979,0.5,0.685799,0.807963,0.966167
h1,f1,978,0.999979,0,0.750855,0.807963,0.38
h1,f1,978,0.999979,0,0.750855,0.807963,0.38
f1,h5,978,0.999985,0.333333,0.119574,0.751349,0.880952
f3,f1,978,0.999979,0.333333,0.502559,0.807963,0.894737
f3,f2,978,1,0.333333,0.657919,0.818907,1
f3,h3,978,0.999988,0.333333,0.805921,0.783264,0.666063
f3,h5,978,0.999985,0.333333,0.517238,0.751349,0.856
h3,f1,979,0.999988,0.5,0.659381,0.808339,0.959
h5,f1,979,0.999988,0.333333,0.119574,0.808339,0.93238
h5,f2,979,1,0.333333,0.191639,0.818907,0.957091
h5,f3,979,1,0.333333,0.517238,0.814841,0.967176
f3,f5,980,0.999207,0.333333,0.375065,0.807467,0.953782
f3,h2,980,1,0.333333,0.428662,0.744855,0.990667
f3,h3,980,0.999996,0.333333,0.805921,0.783264,0.666063
f1,f5,980,0.999207,0.666667,0.0983332,0.807467,0.979725
f1,h2,980,1,0.333333,0.685799,0.744855,0.925812
f1,h3,980,0.999996,0.333333,0.659381,0.783264,0.921786
f1,f5,980,0.999207,0.666667,0.0983332,0.807467,0.979725
f1,h2,980,1,0.333333,0.685799,0.744855,0.925812
f1,h3,980,0.999996,0.333333,0.659381,0.783264,0.921786
f1,f3,980,1,0.333333,0.502559,0.814841,0.994
h3,f1,980,0.999993,0.5,0.659381,0.808339,0.965
h3,f3,980,1,0.5,0.805921,0.814841,0.947667
h3,f5,980,0.999207,0,0.225157,0.807467,0.98
h3,h2,980,1,0,0.621867,0.744855,0.985
h5,f1,980,0.999993,0.333333,0.119574,0.808339,0.93238
h5,f3,980,1,0.333333,0.517238,0.814841,0.967176
h5,f5,980,0.999207,0.333333,0.750669,0.807467,0.968648
h5,h2,980,1,0.666667,0,0.744855,0.4125
h5,h3,980,0.999996,0.666667,0.334537,0.783264,0.995714
f3,h2,980,1,0.333333,0.428662,0.744855,0.990667
f3,f5,980,0.999207,0.333333,0.375065,0.807467,0.953782
f3,h3,980,0.999996,0.333333,0.805921,0.783264,0.666063
f3,f1,980,0.999993,0.333333,0.502559,0.808339,0.992105
h5,h3,980,0.999996,0.666667,0.334537,0.783264,0.995714
h5,f5,980,0.999207,0.333333,0.750669,0.807467,0.968648
h5,f3,980,1,0.333333,0.517238,0.814841,0.967176
h5,f1,980,0.999993,0.333333,0.119574,0.808339,0.93238
h5,h2,980,1,0.666667,0,0.744855,0.4125
h5,f3,981,1,0.333333,0.517238,0.814841,0.967176
h2,f1,981,0.999996,0.5,0.685799,0.808339,0.974167
h2,f3,981,1,0.5,0.428662,0.814841,0.959939
f4,f1,981,0.999996,0.5,0.163344,0.808339,0.953982
f4,f3,981,1,1,0.634183,0.814841,0.99
f4,h3,981,0.999998,0.5,0.440104,0.783264,0.914375
f4,f3,981,1,1,0.634183,0.814841,0.99
f4,h3,981,0.999998,0.5,0.440104,0.783264,0.914375
f4,f1,981,0.999996,0.5,0.163344,0.808339,0.953982
f4,h1,981,0.999638,0.5,0.212492,0.447143,0.45
f4,f3,981,1,1,0.634183,0.814841,0.99
f4,h3,981,0.999998,0.5,0.440104,0.783264,0.914375
f4,f1,981,0.999996,0.5,0.163344,0.808339,0.953982
f4,h1,981,0.999638,0.5,0.212492,0.447143,0.45
f4,f2,981,1,0.5,0.292101,0.818907,0.972364
h3,f5,982,0.999732,0,0.225157,0.807467,0.98
h3,h1,982,0.99979,0.5,0.550043,0.447143,0.375
f2,f4,982,0.983434,0.25,0.292101,0.817773,0.9305
f2,f5,982,0.999732,0.75,0.0994279,0.807467,0.97375
f2,h1,982,0.99979,0.25,0.556362,0.447143,0.25
h3,f5,982,0.999732,0,0.225157,0.807467,0.98
h3,h1,982,0.99979,0.5,0.550043,0.447143,0.375
h3,f4,982,0.983434,0.5,0.440104,0.817773,0.98125
h3,f4,982,0.983434,0.5,0.440104,0.817773,0.98125
h3,f5,982,0.999732,0,0.225157,0.807467,0.98
h3,h1,982,0.99979,0.5,0.550043,0.447143,0.375
h5,f5,982,0.999732,0.333333,0.750669,0.807467,0.968648
h5,h1,982,0.99979,0.333333,0.228055,0.447143,0.45
h1,h2,982,1,0.5,0.43937,0.746745,0.34
h1,h5,982,0.999998,0.5,0.228055,0.751349,0.382
f4,f1,982,0.999998,0.5,0.163344,0.808339,0.953982
f4,h1,982,0.99979,0.5,0.212492,0.447143,0.45
f4,h2,982,1,0,0.0635079,0.746745,0.5
f4,h5,982,0.999998,0.5,0.793936,0.751349,0.830667
h3,f1,983,0.999999,0.5,0.659381,0.808339,0.965
h3,f2,983,1,0.5,0.851998,0.818907,0.923269
h1,f1,983,0.999999,0,0.750855,0.808339,0.38
h1,f2,983,1,0.5,0.556362,0.818907,0.30775
h1,f1,983,0.999999,0,0.750855,0.808339,0.38
h1,f2,983,1,0.5,0.556362,0.818907,0.30775
h5,f1,983,0.999999,0.333333,0.119574,0.808339,0.93238
h5,f2,983,1,0.333333,0.191639,0.818907,0.957091
h5,h1,983,0.999878,0.333333,0.228055,0.447143,0.45
f1,f2,983,1,0.666667,0.742268,0.818907,0.991429
f1,f5,983,0.999845,0.666667,0.0983332,0.808109,0.979725
f1,h1,983,0.999878,0,0.750855,0.447143,0.4
h2,f1,983,0.999999,0.5,0.685799,0.808339,0.986667
h2,f2,983,1,0.5,0.768221,0.818907,0.934648
h2,f4,983,0.990379,0,0.0635079,0.818187,0.5
h2,f5,983,0.999845,0.5,0,0.808109,0.944909
h2,h1,983,0.999878,0.5,0.43937,0.447143,0.3
f2,f1,983,0.999999,0.5,0.742268,0.808339,0.701263
f2,f4,983,0.990379,0.25,0.292101,0.818187,0.9305
f2,f5,983,0.999845,0.75,0.0994279,0.808109,0.97375
f2,h1,983,0.999878,0.25,0.556362,0.447143,0.25
f4,f1,984,0.999999,0.5,0.163344,0.808339,0.977059
f4,f2,984,1,0.5,0.292101,0.818907,0.972364
f4,f3,984,1,1,0.634183,0.815137,0.99
f4,f5,984,0.99991,0.5,0.552963,0.808109,0.917688
f4,h2,984,0.999927,0,0.0635079,0.746745,0.5
h5,f4,985,0.996755,0.333333,0.793936,0.818187,0.84
h1,f4,985,0.996755,0.5,0.212492,0.818187,0.38
f4,f3,985,1,1,0.634183,0.815137,0.99
f4,h1,985,0.999959,0.5,0.212492,0.447143,0.45
f4,h4,985,1,0.5,0.801733,0.771855,0.950538
h5,f4,985,0.996755,0.333333,0.793936,0.818187,0.84
h5,f3,985,1,0.333333,0.517238,0.815137,0.967176
h5,h1,985,0.999959,0.333333,0.228055,0.447143,0.45
h5,h4,985,1,0.666667,0.664526,0.771855,0.9255
h5,h4,985,1,0.666667,0.664526,0.771855,0.9255
h5,f3,985,1,0.333333,0.517238,0.815137,0.967176
h5,f4,985,0.996755,0.333333,0.793936,0.818187,0.84
h5,h1,985,0.999959,0.333333,0.228055,0.447143,0.45
f4,f3,985,1,1,0.634183,0.815137,0.99
f4,h4,985,1,0.5,0.801733,0.771855,0.950538
f4,h1,985,0.999959,0.5,0.212492,0.447143,0.45
h2,f1,986,1,0.5,0.685799,0.808339,0.986667
f3,f1,986,1,0.333333,0.502559,0.808339,0.992105
f3,f2,986,1,0.333333,0.657919,0.818907,1
f5,f1,986,1,0.666667,0.0983332,0.808339,0.978857
f5,f2,986,1,1,0.0994279,0.818907,0.7375
f5,h4,986,1,0,0.480404,0.771855,0.916
f3,f2,986,1,0.333333,0.657919,0.818907,1
f3,f1,986,1,0.333333,0.502559,0.808339,0.992105
f3,h4,986,1,0.333333,0.83245,0.771855,0.867323
h1,f1,986,1,0,0.750855,0.808339,0.38
h1,f2,986,1,0.5,0.556362,0.818907,0.30775
h1,h4,986,1,0.5,0.367107,0.771855,0.34
f1,f2,986,1,0.666667,0.742268,0.818907,0.991429
f1,f5,986,0.99997,0.666667,0.0983332,0.808109,0.979725
f1,h4,986,1,0.333333,0.350769,0.771855,0.970769
h3,f1,986,1,0.5,0.659381,0.808339,0.965
h3,f2,986,1,0.5,0.851998,0.818907,0.923269
h3,f3,986,1,0.5,0.805921,0.815137,0.947667
h3,f5,986,0.99997,0,0.225157,0.808109,0.98
h3,h1,986,0.999976,0.5,0.550043,0.447143,0.375
h3,h4,986,1,1,0.638371,0.771855,0.940263
f3,f2,986,1,0.333333,0.657919,0.818907,1
f3,f1,986,1,0.333333,0.502559,0.808339,0.992105
f3,h4,986,1,0.333333,0.83245,0.771855,0.867323
f3,f5,986,0.99997,0.333333,0.375065,0.808109,0.953782
f3,h1,986,0.999976,0.333333,0.4744,0.447143,0.3
f3,h3,986,1,0.333333,0.805921,0.783264,0.666063
h3,f1,987,1,0.5,0.659381,0.808339,0.965
h1,f4,987,0.992321,0.5,0.212492,0.818187,0.38
h1,f4,987,0.992321,0.5,0.212492,0.818187,0.38
h1,f4,987,0.992321,0.5,0.212492,0.818187,0.38
f1,f3,988,1,0.333333,0.502559,0.815137,0.994
f3,f4,988,0.99554,0.666667,0.634183,0.818187,0.960724
f3,h3,988,1,0.333333,0.805921,0.783264,0.666063
f3,h5,988,1,0.333333,0.517238,0.751349,0.856
f4,f3,988,1,1,0.634183,0.815137,0.99
f4,h3,988,1,0.5,0.440104,0.783264,0.914375
f4,h5,988,1,0.5,0.793936,0.751349,0.830667
h2,f3,988,1,0.5,0.428662,0.815137,0.959939
h2,f4,988,0.99554,0,0.0635079,0.818187,0.5
h2,h5,988,1,1,0,0.751349,0.979167
f3,f4,988,0.99554,0.666667,0.634183,0.818187,0.960724
f3,h5,988,1,0.333333,0.517238,0.751349,0.856
h5,f3,988,1,0.333333,0.517238,0.815137,0.967176
h5,f4,988,0.99554,0.333333,0.793936,0.818187,0.988
h4,f3,988,1,0.5,0.83245,0.815137,0.928571
h4,f4,988,0.99554,0.5,0.801733,0.818187,0.973
h4,f5,988,0.999539,0,0.480404,0.808109,0.953571
h4,h5,988,1,1,0.664526,0.751349,0.68022
f2,f1,989,1,0.5,0.742268,0.808339,0.701263
f2,f3,989,1,0.25,0.657919,0.815137,0.931347
f2,f4,989,0.99741,0.25,0.292101,0.818187,0.9305
f1,f3,989,1,0.333333,0.502559,0.815137,0.994
f1,f4,989,0.99741,0.333333,0.163344,0.818187,0.4
f1,f5,989,0.999732,0.666667,0.0983332,0.808109,0.979725
f1,h2,989,0.999488,0.333333,0.685799,0.746745,0.925812
f1,h4,989,1,0.333333,0.350769,0.771855,0.970769
h3,f1,989,1,0.5,0.659381,0.808339,0.817632
h3,f3,989,1,0.5,0.805921,0.815137,0.947667
h3,f4,989,0.99741,0.5,0.440104,0.818187,0.793015
h3,f5,989,0.999732,0,0.225157,0.808109,0.98
h3,h2,989,0.999488,0,0.621867,0.746745,0.985
h3,h4,989,1,1,0.638371,0.771855,0.955263
f4,f1,989,1,0.5,0.163344,0.808339,0.977059
f4,f3,989,1,1,0.634183,0.815137,0.99
f4,f5,989,0.999732,0.5,0.552963,0.808109,0.917688
f4,h2,989,0.999488,0,0.0635079,0.746745,0.5
f4,h4,989,1,0.5,0.801733,0.771855,0.950538
h1,f1,989,1,0,0.750855,0.808339,0.38
h1,f3,989,1,0.5,0.4744,0.815137,0.256
h1,f4,989,0.99741,0.5,0.212492,0.818187,0.38
h1,f5,989,0.999732,0.5,0.269286,0.808109,0.34
h1,h2,989,0.999488,0.5,0.43937,0.746745,0.34
h1,h4,989,1,0.5,0.367107,0.771855,0.34
h3,h4,989,1,1,0.638371,0.771855,0.955263
h3,f3,989,1,0.5,0.805921,0.815137,0.947667
h3,h2,989,0.999488,0,0.621867,0.746745,0.985
h3,f1,989,1,0.5,0.659381,0.808339,0.817632
h3,f5,989,0.999732,0,0.225157,0.808109,0.98
h3,f4,989,0.99741,0.5,0.440104,0.818187,0.793015
h3,f2,990,1,0.5,0.851998,0.818907,0.923269
h5,f2,990,1,0.333333,0.191639,0.818907,0.957091
h5,h3,990,1,0.666667,0.334537,0.783264,0.995714
h5,h3,990,1,0.666667,0.334537,0.783264,0.995714
h5,f2,990,1,0.333333,0.191639,0.818907,0.957091
f3,f2,990,1,0.333333,0.657919,0.818907,1
h5,f2,990,1,0.333333,0.191639,0.818907,0.957091
h5,f4,990,0.998496,0.333333,0.793936,0.818187,0.988
f1,f2,990,1,0.666667,0.742268,0.818907,0.991429
f1,f4,990,0.998496,0.333333,0.163344,0.818187,0.4
f1,f5,990,0.999845,0.666667,0.0983332,0.808109,0.979725
f2,f4,991,0.999126,0.25,0.292101,0.818187,0.9305
h3,f4,991,0.999126,0.5,0.440104,0.818187,0.793015
f5,f4,991,0.999126,0.333333,0.552963,0.818187,0.869714
h3,f4,991,0.999126,0.5,0.440104,0.818187,0.793015
h1,f4,991,0.999126,0.5,0.212492,0.818187,0.38
h1,f5,991,0.99991,0.5,0.269286,0.808109,0.34
h1,h4,991,1,0.5,0.367107,0.773429,0.34
h1,h5,991,1,0.5,0.228055,0.751349,0.382
h1,f4,991,0.999126,0.5,0.212492,0.818187,0.38
h1,h5,991,1,0.5,0.228055,0.751349,0.382
h1,h4,991,1,0.5,0.367107,0.773429,0.34
h1,f5,991,0.99991,0.5,0.269286,0.808109,0.34
f1,f4,991,0.999126,0.333333,0.163344,0.818187,0.4
f1,f5,991,0.99991,0.666667,0.0983332,0.808109,0.979725
f1,h4,991,1,0.333333,0.350769,0.773429,0.970769
f1,h5,991,1,0.333333,0.119574,0.751349,0.957143
f2,f4,991,0.999126,0.25,0.292101,0.818187,0.9305
f2,f5,991,0.99991,0.75,0.0994279,0.808109,0.97375
f2,h4,991,1,0.25,0.490369,0.773429,0.923571
f2,h5,991,1,0.25,0.191639,0.751349,0.952273
f4,f2,992,1,0.5,0.292101,0.819199,0.972364
f4,f3,992,0.999979,1,0.634183,0.815137,0.99
h1,f2,992,1,0.5,0.556362,0.819199,0.30775
h1,f3,992,0.999979,0.5,0.4744,0.815137,0.256
h1,f2,992,1,0.5,0.556362,0.819199,0.30775
h1,f3,992,0.999979,0.5,0.4744,0.815137,0.256
h1,f2,992,1,0.5,0.556362,0.819199,0.30775
h1,f3,992,0.999979,0.5,0.4744,0.815137,0.256
f1,f2,992,1,0.666667,0.742268,0.819199,0.991429
f1,f3,992,0.999979,0.333333,0.502559,0.815137,0.994
f4,f3,992,0.999979,1,0.634183,0.815137,0.99
f4,f2,992,1,0.5,0.292101,0.819199,0.972364
f3,f1,992,1,0.333333,0.502559,0.808339,0.992105
f3,f2,992,1,0.333333,0.657919,0.819199,1
f5,f1,992,1,0.666667,0.0983332,0.808339,0.978857
f5,f2,992,1,1,0.0994279,0.819199,0.7375
f5,f3,992,0.999979,0.333333,0.375065,0.815137,0.978357
f4,f1,993,1,0.5,0.163344,0.808712,0.977059
f4,f3,993,0.999988,1,0.634183,0.81543,0.99
h1,f1,993,1,0,0.750855,0.808712,0.38
h1,f3,993,0.999988,0.5,0.4744,0.81543,0.256
h1,f1,993,1,0,0.750855,0.808712,0.38
h1,f3,993,0.999988,0.5,0.4744,0.81543,0.256
h1,f2,993,0.993028,0.5,0.556362,0.819199,0.30775
f4,f3,993,0.999988,1,0.634183,0.81543,0.99
f4,f1,993,1,0.5,0.163344,0.808712,0.977059
f4,f2,993,0.993028,0.5,0.292101,0.819199,0.972364
h5,f1,993,1,0.333333,0.119574,0.808712,0.93238
h5,f2,993,0.993028,0.333333,0.191639,0.819199,0.957091
h5,f3,993,0.999988,0.333333,0.517238,0.81543,0.967176
