SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
h1,h4,286,1,0.5,0.367107,0.657971,0.22
h1,f1,287,1,0,0.750855,0.742892,0.38
h1,h3,287,1,0.5,0.550043,0.689351,0.34
f4,f1,287,1,0.5,0.163344,0.742892,0.783214
f4,h3,287,1,0.5,0.440104,0.689351,0.7225
h1,h3,287,1,0.5,0.550043,0.689351,0.34
h1,f1,287,1,0,0.750855,0.742892,0.38
f3,f1,287,1,0.333333,0.502559,0.742892,0.945
f3,f4,287,1,0.666667,0.634183,0.753793,0.9925
f3,h3,287,1,0.333333,0.805921,0.689351,0.923
h3,f1,287,1,0.5,0.659381,0.742892,0.942036
h3,f4,287,1,0.5,0.440104,0.753793,0.936429
h2,f1,287,1,0.5,0.685799,0.742892,0.838036
h2,f4,287,1,0,0.0635079,0.753793,0.5
h2,h3,287,1,0,0.621867,0.689351,0.433333
h3,f1,287,1,0.5,0.659381,0.742892,0.942036
h3,f4,287,1,0.5,0.440104,0.753793,0.936429
h3,h2,287,1,0,0.621867,0.718862,0.879706
f3,f5,288,1,0.333333,0.375065,0.742758,0.926154
h1,f5,288,1,0.5,0.269286,0.742758,0.34
h1,h3,288,1,0.5,0.550043,0.689351,0.34
h3,f5,288,1,0,0.225157,0.742758,0.5
h1,f5,288,1,0.5,0.269286,0.742758,0.34
h1,h3,288,1,0.5,0.550043,0.689351,0.34
h1,h3,288,1,0.5,0.550043,0.689351,0.34
h1,f5,288,1,0.5,0.269286,0.742758,0.34
f4,f2,288,1,0.5,0.292101,0.73887,0.950179
f4,f5,288,1,0.5,0.552963,0.742758,0.929821
f4,h2,288,1,0,0.0635079,0.718862,0.5
f4,h3,288,1,0.5,0.440104,0.689351,0.7225
h1,f4,289,1,0.5,0.212492,0.753793,0.34
h3,f3,289,1,0.5,0.805921,0.74311,0.9775
h3,f4,289,1,0.5,0.440104,0.753793,0.936429
h3,f5,289,1,0,0.225157,0.742758,0.5
h3,f3,289,1,0.5,0.805921,0.74311,0.9775
h3,f4,289,1,0.5,0.440104,0.753793,0.936429
h3,f5,289,1,0,0.225157,0.742758,0.5
h3,f2,289,1,0.5,0.851998,0.73887,0.8175
f4,f2,289,1,0.5,0.292101,0.73887,0.950179
f4,f3,289,1,1,0.634183,0.74311,0.942929
f4,f5,289,1,0.5,0.552963,0.742758,0.929821
h1,f4,289,1,0.5,0.212492,0.753793,0.34
h1,f2,289,1,0.5,0.556362,0.73887,0.332
h1,f3,289,1,0.5,0.4744,0.74311,0.31
h1,f5,289,1,0.5,0.269286,0.742758,0.34
f1,f4,290,1,0.333333,0.163344,0.753793,0.905625
f2,f1,290,1,0.5,0.742268,0.742892,0.957143
f2,f4,290,1,0.25,0.292101,0.753793,0.729143
f2,h2,290,1,0.25,0.768221,0.718862,0.915226
f1,f4,290,1,0.333333,0.163344,0.753793,0.905625
f1,f2,290,1,0.666667,0.742268,0.73887,0.634
f1,f5,290,1,0.666667,0.0983332,0.742758,0.941667
f1,h2,290,1,0.333333,0.685799,0.718862,0.627619
f4,f1,290,1,0.5,0.163344,0.742892,0.931214
f4,f2,290,1,0.5,0.292101,0.73887,0.950179
f4,f5,290,1,0.5,0.552963,0.742758,0.929821
f4,h2,290,1,0,0.0635079,0.718862,0.5
h5,f1,290,1,0.333333,0.119574,0.742892,0.976
h5,f2,290,1,0.333333,0.191639,0.73887,0.99
h5,f4,290,1,0.333333,0.793936,0.753793,0.96
h5,h2,290,1,0.666667,0,0.718862,0.909474
f5,f1,290,1,0.666667,0.0983332,0.742892,0.939071
f5,f4,290,1,0.333333,0.552963,0.753793,0.890179
f5,h2,290,1,0.333333,0,0.718862,0.94375
h3,f4,290,1,0.5,0.440104,0.753793,0.936429
h3,h2,290,1,0,0.621867,0.718862,0.879706
f1,h2,290,1,0.333333,0.685799,0.718862,0.627619
h4,f3,290,1,0.5,0.83245,0.74311,0.847143
h4,f5,290,1,0,0.480404,0.742758,0.630208
h4,h2,290,1,0,0.261497,0.718862,0.5
h2,h1,291,0.999998,0.5,0.43937,0.444667,0.3
h5,f2,291,1,0.333333,0.191639,0.73887,0.99
h5,h1,291,0.999998,0.333333,0.228055,0.444667,0.3
h5,h2,291,1,0.666667,0,0.723547,0.909474
f1,f2,291,1,0.666667,0.742268,0.73887,0.634
f1,h1,291,0.999998,0,0.750855,0.444667,0.38
f1,h2,291,1,0.333333,0.685799,0.723547,0.904018
f3,f1,291,1,0.333333,0.502559,0.742892,0.945
f3,f2,291,1,0.333333,0.657919,0.73887,1
f3,h1,291,0.999998,0.333333,0.4744,0.444667,0.3
f3,h2,291,1,0.333333,0.428662,0.723547,0.92
h2,h1,291,0.999998,0.5,0.43937,0.444667,0.3
h2,f1,291,1,0.5,0.685799,0.742892,0.856036
h5,h2,291,1,0.666667,0,0.723547,0.909474
h5,h1,291,0.999998,0.333333,0.228055,0.444667,0.3
h5,f1,291,1,0.333333,0.119574,0.742892,0.976
f1,h2,291,1,0.333333,0.685799,0.723547,0.904018
f1,h1,291,0.999998,0,0.750855,0.444667,0.38
f1,f5,291,1,0.666667,0.0983332,0.742758,0.944737
h2,f1,291,1,0.5,0.685799,0.742892,0.856036
h2,h1,291,0.999998,0.5,0.43937,0.444667,0.3
h2,f5,291,1,0.5,0,0.742758,0.42
f4,f3,292,1,1,0.634183,0.74311,0.942929
f4,f3,292,1,1,0.634183,0.74311,0.942929
h2,f1,292,1,0.5,0.685799,0.744551,0.895036
h2,h4,292,1,0,0.261497,0.657971,0.5
f3,f1,292,1,0.333333,0.502559,0.744551,0.945
f3,h2,292,1,0.333333,0.428662,0.723547,0.92
f3,h4,292,1,0.333333,0.83245,0.657971,0.5
f1,h2,292,1,0.333333,0.685799,0.723547,0.914683
f1,h4,292,1,0.333333,0.350769,0.657971,0.865
f1,h2,292,1,0.333333,0.685799,0.723547,0.914683
f1,h4,292,1,0.333333,0.350769,0.657971,0.865
f1,f3,292,1,0.333333,0.502559,0.74311,0.9725
f2,f1,292,1,0.5,0.742268,0.744551,0.957143
f2,h2,292,1,0.25,0.768221,0.723547,0.915226
f2,h4,292,1,0.25,0.490369,0.657971,0.933333
h1,f2,293,1,0.5,0.556362,0.740406,0.332
f1,f2,293,1,0.666667,0.742268,0.740406,0.634
h4,f2,293,1,0.5,0.490369,0.740406,0.31
h1,f2,293,1,0.5,0.556362,0.740406,0.332
h1,f5,293,1,0.5,0.269286,0.742758,0.34
f2,f5,293,1,0.75,0.0994279,0.742758,0.968929
f2,h1,293,0.999999,0.25,0.556362,0.444667,0.15
f2,h5,293,1,0.25,0.191639,0.670544,0.614286
h4,f2,293,1,0.5,0.490369,0.740406,0.31
h4,f3,293,1,0.5,0.83245,0.744622,0.952857
h4,f5,293,1,0,0.480404,0.742758,0.630208
h4,h1,293,0.999999,0.5,0.367107,0.444667,0.38
f4,f2,293,1,0.5,0.292101,0.740406,0.950179
f4,f3,293,1,1,0.634183,0.744622,0.600071
f4,f5,293,1,0.5,0.552963,0.742758,0.758393
f4,h1,293,0.999999,0.5,0.212492,0.444667,0.428571
f3,f2,293,1,0.333333,0.657919,0.740406,1
f3,f5,293,1,0.333333,0.375065,0.742758,0.931429
f3,h1,293,0.999999,0.333333,0.4744,0.444667,0.3
h4,f3,293,1,0.5,0.83245,0.744622,0.952857
h4,f5,293,1,0,0.480404,0.742758,0.630208
h4,h1,293,0.999999,0.5,0.367107,0.444667,0.38
h4,f4,294,1,0.5,0.801733,0.753793,0.967
f4,f1,294,1,0.5,0.163344,0.744551,0.931214
f4,f3,294,1,1,0.634183,0.744622,0.600071
h3,f1,294,1,0.5,0.659381,0.744551,0.96775
h3,f4,294,1,0.5,0.440104,0.753793,0.736429
h2,f1,294,1,0.5,0.685799,0.744551,0.913036
h2,f4,294,1,0,0.0635079,0.753793,0.5
h2,f5,294,1,0.5,0,0.742758,0.42
h4,f4,294,1,0.5,0.801733,0.753793,0.967
h4,f1,294,1,0.5,0.350769,0.744551,0.813929
h4,f5,294,1,0,0.480404,0.742758,0.630208
h4,h2,294,1,0,0.261497,0.723547,0.5
f4,f1,294,1,0.5,0.163344,0.744551,0.931214
f4,f5,294,1,0.5,0.552963,0.742758,0.758393
f4,h2,294,1,0,0.0635079,0.723547,0.5
h5,f1,294,1,0.333333,0.119574,0.744551,0.976
h5,f4,294,1,0.333333,0.793936,0.753793,0.96
h5,f5,294,1,0.333333,0.750669,0.742758,0.817429
h5,h2,294,1,0.666667,0,0.723547,0.909474
f4,f2,295,1,0.5,0.292101,0.740406,0.950179
f4,h1,295,1,0.5,0.212492,0.444667,0.428571
f3,f2,295,1,0.333333,0.657919,0.740406,0.771429
f3,h1,295,1,0.333333,0.4744,0.444667,0.3
f4,f2,295,1,0.5,0.292101,0.740406,0.950179
f4,h1,295,1,0.5,0.212492,0.444667,0.428571
h5,f4,295,1,0.333333,0.793936,0.755616,0.96
h5,h1,295,1,0.333333,0.228055,0.444667,0.3
h1,f4,295,1,0.5,0.212492,0.755616,0.34
f2,f4,295,1,0.25,0.292101,0.755616,0.729143
f2,h1,295,1,0.25,0.556362,0.444667,0.15
f1,f4,295,1,0.333333,0.163344,0.755616,0.911176
f1,h1,295,1,0,0.750855,0.444667,0.38
f1,f4,295,1,0.333333,0.163344,0.755616,0.911176
f1,h1,295,1,0,0.750855,0.444667,0.38
h3,f4,295,1,0.5,0.440104,0.755616,0.736429
h3,h1,295,1,0.5,0.550043,0.444667,0.3
f4,h1,295,1,0.5,0.212492,0.444667,0.428571
f4,f5,295,1,0.5,0.552963,0.742758,0.758393
f4,f2,296,1,0.5,0.292101,0.740406,0.824345
h1,f2,296,1,0.5,0.556362,0.740406,0.332
f2,h1,296,1,0.25,0.556362,0.444667,0.15
h1,f2,296,1,0.5,0.556362,0.740406,0.332
h1,f2,296,1,0.5,0.556362,0.740406,0.332
f1,f2,296,1,0.666667,0.742268,0.740406,0.95775
f1,f5,296,1,0.666667,0.0983332,0.745208,0.944737
f1,h1,296,1,0,0.750855,0.444667,0.38
f3,f2,296,1,0.333333,0.657919,0.740406,0.982857
f3,f5,296,1,0.333333,0.375065,0.745208,0.931429
f3,h1,296,1,0.333333,0.4744,0.444667,0.3
f3,f1,297,1,0.333333,0.502559,0.744551,0.9675
f3,f5,297,1,0.333333,0.375065,0.745208,0.931429
f3,h2,297,1,0.333333,0.428662,0.723547,0.92
f1,f3,297,1,0.333333,0.502559,0.744622,0.9725
f1,f4,297,1,0.333333,0.163344,0.755616,0.920526
f1,f5,297,1,0.666667,0.0983332,0.745208,0.9475
f1,h2,297,1,0.333333,0.685799,0.723547,0.919173
h3,f1,297,1,0.5,0.659381,0.744551,0.96775
h3,f3,297,1,0.5,0.805921,0.744622,0.9775
h3,f4,297,1,0.5,0.440104,0.755616,0.921429
h3,f5,297,1,0,0.225157,0.745208,0.5
h3,h2,297,1,0,0.621867,0.723547,0.879706
f4,f1,297,1,0.5,0.163344,0.744551,0.931214
f4,f3,297,1,1,0.634183,0.744622,0.917214
f4,f5,297,1,0.5,0.552963,0.745208,0.850298
f4,h2,297,1,0,0.0635079,0.723547,0.5
h5,f4,298,1,0.333333,0.793936,0.755616,0.96
h5,f2,298,1,0.333333,0.191639,0.722842,0.99
h5,h1,298,0.999366,0.333333,0.228055,0.444667,0.3
h5,h2,298,1,0.666667,0,0.723547,0.914
f1,f2,298,1,0.666667,0.742268,0.722842,0.95775
f1,h1,298,0.999366,0,0.750855,0.444667,0.38
f1,h2,298,1,0.333333,0.685799,0.723547,0.919173
f1,h2,298,1,0.333333,0.685799,0.723547,0.919173
f1,h1,298,0.999366,0,0.750855,0.444667,0.38
f1,f4,298,1,0.333333,0.163344,0.755616,0.920526
h4,f4,298,1,0.5,0.801733,0.755616,0.967
h4,h1,298,0.999366,0.5,0.367107,0.444667,0.38
h4,h2,298,1,0,0.261497,0.723547,0.5
h5,h2,298,1,0.666667,0,0.723547,0.914
h5,h1,298,0.999366,0.333333,0.228055,0.444667,0.3
h5,f4,298,1,0.333333,0.793936,0.755616,0.91
f2,f4,298,1,0.25,0.292101,0.755616,0.508571
f2,h1,298,0.999366,0.25,0.556362,0.444667,0.15
f2,h2,298,1,0.25,0.768221,0.723547,0.915226
f4,f3,298,1,1,0.634183,0.744622,0.917214
f4,h1,298,0.999366,0.5,0.212492,0.444667,0.428571
h3,f3,298,1,0.5,0.805921,0.744622,0.9775
h3,f4,298,1,0.5,0.440104,0.755616,0.921429
h3,h1,298,0.999366,0.5,0.550043,0.444667,0.3
h3,f2,299,1,0.5,0.851998,0.722842,0.95625
h4,f2,299,1,0.5,0.490369,0.722842,0.31
h4,f4,299,1,0.5,0.801733,0.757362,0.967
h4,h1,299,0.999632,0.5,0.367107,0.444667,0.38
h4,f4,299,1,0.5,0.801733,0.757362,0.967
h4,f2,299,1,0.5,0.490369,0.722842,0.31
h4,h1,299,0.999632,0.5,0.367107,0.444667,0.38
h4,h3,299,1,1,0.638371,0.689351,0.7375
f2,f4,299,1,0.25,0.292101,0.757362,0.508571
f2,h1,299,0.999632,0.25,0.556362,0.444667,0.15
f2,h3,299,1,0.25,0.851998,0.689351,0.890909
f2,h4,299,1,0.25,0.490369,0.657971,0.933333
f2,h3,299,1,0.25,0.851998,0.689351,0.890909
f2,f4,299,1,0.25,0.292101,0.757362,0.508571
f2,h1,299,0.999632,0.25,0.556362,0.444667,0.15
f4,f2,299,1,0.5,0.292101,0.722842,0.947679
f4,f3,299,1,1,0.634183,0.746081,0.923214
f4,h1,299,0.999632,0.5,0.212492,0.444667,0.428571
f4,h3,299,1,0.5,0.440104,0.689351,0.7225
f2,f1,300,1,0.5,0.742268,0.744551,0.957143
f2,f1,300,1,0.5,0.742268,0.744551,0.957143
f2,f5,300,1,0.75,0.0994279,0.745208,0.968929
h4,f2,300,1,0.5,0.490369,0.722842,0.31
h4,f5,300,1,0,0.480404,0.745208,0.630208
h5,f2,300,1,0.333333,0.191639,0.722842,0.99
h1,f2,300,1,0.5,0.556362,0.722842,0.332
h3,f2,300,1,0.5,0.851998,0.722842,0.95625
h3,h2,300,1,0,0.621867,0.723547,0.879706
f4,f3,300,1,1,0.634183,0.746081,0.923214
f4,h2,300,1,0,0.0635079,0.723547,0.5
h5,f3,300,1,0.333333,0.517238,0.746081,0.9535
h5,h2,300,1,0.666667,0,0.723547,0.914
h5,f3,300,1,0.333333,0.517238,0.746081,0.9535
h5,h2,300,1,0.666667,0,0.723547,0.914
f3,f5,300,1,0.333333,0.375065,0.745208,0.931429
f3,h2,300,1,0.333333,0.428662,0.723547,0.92
f4,f1,301,1,0.5,0.163344,0.746147,0.931214
f4,f2,301,1,0.5,0.292101,0.722842,0.947679
f4,f3,301,1,1,0.634183,0.746081,0.923214
f4,h4,301,1,0.5,0.801733,0.669372,0.845179
f4,f3,301,1,1,0.634183,0.746081,0.923214
f4,f2,301,1,0.5,0.292101,0.722842,0.947679
f4,h4,301,1,0.5,0.801733,0.669372,0.845179
f4,f1,301,1,0.5,0.163344,0.746147,0.931214
h4,f2,302,1,0.5,0.490369,0.722842,0.31
h4,f3,302,1,0.5,0.83245,0.746081,0.952857
f4,f2,302,1,0.5,0.292101,0.722842,0.947679
f4,f3,302,1,1,0.634183,0.746081,0.931786
f5,f1,302,1,0.666667,0.0983332,0.746147,0.939071
f5,f2,302,1,1,0.0994279,0.722842,0.84584
f5,f3,302,1,0.333333,0.375065,0.746081,0.4
f5,f1,302,1,0.666667,0.0983332,0.746147,0.939071
f5,f2,302,1,1,0.0994279,0.722842,0.84584
f5,f3,302,1,0.333333,0.375065,0.746081,0.4
h5,f1,302,1,0.333333,0.119574,0.746147,0.976
h5,f2,302,1,0.333333,0.191639,0.722842,0.99
h5,f3,302,1,0.333333,0.517238,0.746081,0.6275
h5,h1,302,0.999928,0.333333,0.228055,0.444667,0.3
f4,f3,302,1,1,0.634183,0.746081,0.931786
f4,f2,302,1,0.5,0.292101,0.722842,0.947679
f4,f1,302,1,0.5,0.163344,0.746147,0.931214
f4,h1,302,0.999928,0.5,0.212492,0.444667,0.428571
h5,f2,302,1,0.333333,0.191639,0.722842,0.99
h5,f1,302,1,0.333333,0.119574,0.746147,0.976
h5,f3,302,1,0.333333,0.517238,0.746081,0.6275
h5,h1,302,0.999928,0.333333,0.228055,0.444667,0.3
h5,f2,302,1,0.333333,0.191639,0.722842,0.99
h5,f1,302,1,0.333333,0.119574,0.746147,0.976
h5,f3,302,1,0.333333,0.517238,0.746081,0.6275
h5,h1,302,0.999928,0.333333,0.228055,0.444667,0.3
h5,f2,303,1,0.333333,0.191639,0.7429,0.99
h5,f3,303,1,0.333333,0.517238,0.747492,0.6275
f4,f1,303,1,0.5,0.163344,0.746147,0.931214
f4,f2,303,1,0.5,0.292101,0.7429,0.947679
f4,f3,303,1,1,0.634183,0.747492,0.954286
h3,f1,303,1,0.5,0.659381,0.746147,0.96775
h3,f2,303,1,0.5,0.851998,0.7429,0.695536
h3,f3,303,1,0.5,0.805921,0.747492,0.844167
f3,f1,303,1,0.333333,0.502559,0.746147,0.9675
f3,f2,303,1,0.333333,0.657919,0.7429,0.849524
h4,f2,303,1,0.5,0.490369,0.7429,0.31
h4,f3,303,1,0.5,0.83245,0.747492,0.952857
h3,f3,303,1,0.5,0.805921,0.747492,0.844167
h3,f2,303,1,0.5,0.851998,0.7429,0.695536
h3,f1,303,1,0.5,0.659381,0.746147,0.96775
h3,f1,304,1,0.5,0.659381,0.746147,0.96775
f4,f1,304,1,0.5,0.163344,0.746147,0.931214
f4,h3,304,1,0.5,0.440104,0.689351,0.7225
f4,h3,304,1,0.5,0.440104,0.689351,0.7225
f4,f1,304,1,0.5,0.163344,0.746147,0.938714
h3,f1,304,1,0.5,0.659381,0.746147,0.96775
h1,f1,304,1,0,0.750855,0.746147,0.38
h1,f3,304,1,0.5,0.4744,0.747492,0.31
h1,f4,304,1,0.5,0.212492,0.757362,0.34
h1,h3,304,1,0.5,0.550043,0.689351,0.34
h1,h4,304,1,0.5,0.367107,0.669372,0.22
f1,f3,304,1,0.333333,0.502559,0.747492,0.9725
f1,f4,304,1,0.333333,0.163344,0.757362,0.920526
f1,h3,304,1,0.333333,0.659381,0.689351,0.957143
f1,h4,304,1,0.333333,0.350769,0.669372,0.865
h2,f1,304,1,0.5,0.685799,0.746147,0.928036
h2,f3,304,1,0.5,0.428662,0.747492,0.89325
h2,f4,304,1,0,0.0635079,0.757362,0.5
h2,h3,304,1,0,0.621867,0.689351,0.433333
h2,h4,304,1,0,0.261497,0.669372,0.5
h3,f2,305,1,0.5,0.851998,0.7429,0.695536
h3,h5,305,1,1,0.334537,0.670544,0.975
h1,f2,305,1,0.5,0.556362,0.7429,0.332
h1,f3,305,1,0.5,0.4744,0.747492,0.31
h1,h5,305,1,0.5,0.228055,0.670544,0.34
f1,f2,305,1,0.666667,0.742268,0.7429,0.80775
f1,f3,305,1,0.333333,0.502559,0.747492,0.9725
f1,h5,305,1,0.333333,0.119574,0.670544,0.658333
f4,f2,305,1,0.5,0.292101,0.7429,0.947679
f4,f3,305,1,1,0.634183,0.747492,0.954286
f4,h5,305,1,0.5,0.793936,0.670544,0.7
h1,f2,305,1,0.5,0.556362,0.7429,0.332
h1,f3,305,1,0.5,0.4744,0.747492,0.31
h1,h5,305,1,0.5,0.228055,0.670544,0.34
f3,f1,305,1,0.333333,0.502559,0.747686,0.9675
f3,f2,305,1,0.333333,0.657919,0.7429,0.849524
f3,h5,305,1,0.333333,0.517238,0.670544,0.7
f1,f3,305,1,0.333333,0.502559,0.747492,0.9725
f1,f2,305,1,0.666667,0.742268,0.7429,0.80775
f1,h5,305,1,0.333333,0.119574,0.670544,0.658333
f1,f5,305,1,0.666667,0.0983332,0.745208,0.9475
h1,h3,306,1,0.5,0.550043,0.696255,0.34
h3,f2,306,1,0.5,0.851998,0.7429,0.695536
f4,f2,306,1,0.5,0.292101,0.7429,0.947679
f4,h3,306,1,0.5,0.440104,0.696255,0.7225
f4,h4,306,1,0.5,0.801733,0.669372,0.845179
h1,h3,306,1,0.5,0.550043,0.696255,0.34
h1,f2,306,1,0.5,0.556362,0.7429,0.332
h1,h4,306,1,0.5,0.367107,0.669372,0.22
h2,f2,306,1,0.5,0.768221,0.7429,0.9675
h2,f4,306,1,0,0.0635079,0.757362,0.5
h2,h3,306,1,0,0.621867,0.696255,0.433333
h2,h4,306,1,0,0.261497,0.669372,0.5
h4,f2,306,1,0.5,0.490369,0.7429,0.31
h4,f4,306,1,0.5,0.801733,0.757362,0.967
h4,h3,306,1,1,0.638371,0.696255,0.839286
f3,f2,306,1,0.333333,0.657919,0.7429,0.849524
f3,f4,306,1,0.666667,0.634183,0.757362,0.9925
f3,h1,306,0.996655,0.333333,0.4744,0.444667,0.3
f3,h3,306,1,0.333333,0.805921,0.696255,0.923
f3,h4,306,1,0.333333,0.83245,0.669372,0.5
f1,f3,307,1,0.333333,0.502559,0.747492,0.9725
f1,f3,307,1,0.333333,0.502559,0.747492,0.9725
f1,h3,307,1,0.333333,0.659381,0.696255,0.9625
h2,f1,307,1,0.5,0.685799,0.747686,0.928036
h2,f3,307,1,0.5,0.428662,0.747492,0.89325
h2,h1,307,0.998057,0.5,0.43937,0.444667,0.3
h2,h3,307,1,0,0.621867,0.696255,0.433333
h1,f1,307,1,0,0.750855,0.747686,0.38
h1,f3,307,1,0.5,0.4744,0.747492,0.31
h1,h3,307,1,0.5,0.550043,0.696255,0.34
h1,h3,307,1,0.5,0.550043,0.696255,0.34
h1,f1,307,1,0,0.750855,0.747686,0.38
h1,f3,307,1,0.5,0.4744,0.747492,0.31
f2,f1,308,1,0.5,0.742268,0.747686,0.657143
h3,f1,308,1,0.5,0.659381,0.747686,0.96775
h1,f1,308,1,0,0.750855,0.747686,0.38
h3,f1,308,1,0.5,0.659381,0.747686,0.96775
h2,f4,308,1,0,0.0635079,0.757362,0.5
h3,f4,308,1,0.5,0.440104,0.757362,0.921429
h3,h2,308,1,0,0.621867,0.723547,0.879706
h1,f4,308,1,0.5,0.212492,0.757362,0.34
h1,h2,308,1,0.5,0.43937,0.723547,0.3025
h4,f1,308,1,0.5,0.350769,0.747686,0.813929
h4,f4,308,1,0.5,0.801733,0.757362,0.967
h4,h2,308,1,0,0.261497,0.723547,0.5
f4,f1,308,1,0.5,0.163344,0.747686,0.938714
f4,h2,308,1,0,0.0635079,0.723547,0.5
h2,h1,309,0.998684,0.5,0.43937,0.444667,0.3
h5,h1,309,0.998684,0.333333,0.228055,0.444667,0.3
f1,f5,309,1,0.666667,0.0983332,0.745208,0.9625
f1,h1,309,0.998684,0,0.750855,0.444667,0.38
h5,h1,309,0.998684,0.333333,0.228055,0.444667,0.3
h5,f5,309,1,0.333333,0.750669,0.745208,0.817429
f4,h1,309,0.998684,0.5,0.212492,0.444667,0.428571
h1,f4,309,1,0.5,0.212492,0.757362,0.34
h1,h3,309,1,0.5,0.550043,0.696255,0.34
h3,f2,309,1,0.5,0.851998,0.7429,0.959821
h3,f3,309,1,0.5,0.805921,0.747492,0.844167
h3,f4,309,1,0.5,0.440104,0.757362,0.921429
h3,h1,309,0.998684,0.5,0.550043,0.444667,0.3
h1,h3,309,1,0.5,0.550043,0.696255,0.34
h1,f4,309,1,0.5,0.212492,0.757362,0.34
h1,f2,309,1,0.5,0.556362,0.7429,0.332
h1,f3,309,1,0.5,0.4744,0.747492,0.31
h3,h2,310,1,0,0.621867,0.723547,0.879706
f2,f4,310,1,0.25,0.292101,0.757362,0.836008
f2,h2,310,1,0.25,0.768221,0.723547,0.679464
f2,h4,310,1,0.25,0.490369,0.669372,0.94
h1,f1,310,1,0,0.750855,0.747686,0.38
h1,f4,310,1,0.5,0.212492,0.757362,0.34
h1,h2,310,1,0.5,0.43937,0.723547,0.3025
h1,h4,310,1,0.5,0.367107,0.669372,0.22
f2,h4,310,1,0.25,0.490369,0.669372,0.94
f2,f4,310,1,0.25,0.292101,0.757362,0.836008
f2,h2,310,1,0.25,0.768221,0.723547,0.679464
f2,f1,310,1,0.5,0.742268,0.747686,0.934643
f2,f1,310,1,0.5,0.742268,0.747686,0.934643
f2,h4,310,1,0.25,0.490369,0.669372,0.94
f2,f4,310,1,0.25,0.292101,0.757362,0.836008
f2,h2,310,1,0.25,0.768221,0.723547,0.679464
f2,f3,310,1,0.25,0.657919,0.747492,1
f2,f5,310,1,0.75,0.0994279,0.745208,0.968929
h5,f1,310,1,0.333333,0.119574,0.747686,0.976
h5,f3,310,1,0.333333,0.517238,0.747492,0.6275
h5,f4,310,1,0.333333,0.793936,0.757362,0.95625
h5,f5,310,1,0.333333,0.750669,0.745208,0.656179
h5,h2,310,1,0.666667,0,0.723547,0.914
h5,h4,310,1,0.666667,0.664526,0.669372,0.955882
f4,f1,310,1,0.5,0.163344,0.747686,0.938714
f4,f3,310,1,1,0.634183,0.747492,0.959286
f4,f5,310,1,0.5,0.552963,0.745208,0.850298
f4,h2,310,1,0,0.0635079,0.723547,0.5
f1,f2,311,1,0.666667,0.742268,0.7429,0.80775
h2,f2,311,1,0.5,0.768221,0.7429,0.9825
h1,f2,311,1,0.5,0.556362,0.7429,0.332
h1,f2,311,1,0.5,0.556362,0.7429,0.332
h1,f1,311,1,0,0.750855,0.74917,0.38
h1,f3,311,1,0.5,0.4744,0.747492,0.31
h1,h2,311,1,0.5,0.43937,0.723547,0.3025
h3,f1,311,1,0.5,0.659381,0.74917,0.76775
h3,f2,311,1,0.5,0.851998,0.7429,0.959821
h3,f3,311,1,0.5,0.805921,0.747492,0.844167
h3,h2,311,1,0,0.621867,0.723547,0.886389
h1,f2,311,1,0.5,0.556362,0.7429,0.332
h1,f1,311,1,0,0.750855,0.74917,0.38
h1,f3,311,1,0.5,0.4744,0.747492,0.31
h1,h2,311,1,0.5,0.43937,0.723547,0.3025
h3,f2,311,1,0.5,0.851998,0.7429,0.959821
h3,f3,311,1,0.5,0.805921,0.747492,0.844167
h3,h2,311,1,0,0.621867,0.723547,0.886389
h3,f1,311,1,0.5,0.659381,0.74917,0.76775
f2,f1,311,1,0.5,0.742268,0.74917,0.945893
f2,f3,311,1,0.25,0.657919,0.747492,1
f2,h2,311,1,0.25,0.768221,0.723547,0.679464
f2,h3,311,1,0.25,0.851998,0.696255,0.890909
f4,f1,311,1,0.5,0.163344,0.74917,0.938714
f4,f2,311,1,0.5,0.292101,0.7429,0.947679
f4,f3,311,1,1,0.634183,0.747492,0.959286
f4,h2,311,1,0,0.0635079,0.723547,0.5
f4,h3,311,1,0.5,0.440104,0.696255,0.7225
f3,f1,312,1,0.333333,0.502559,0.74917,0.9675
h3,f1,312,1,0.5,0.659381,0.74917,0.76775
h3,f4,312,1,0.5,0.440104,0.757362,0.921429
h3,f5,312,1,0,0.225157,0.745208,0.5
f4,f1,312,1,0.5,0.163344,0.74917,0.938714
f4,f3,312,1,1,0.634183,0.747492,0.974286
f4,f5,312,1,0.5,0.552963,0.745208,0.911964
f4,f3,312,1,1,0.634183,0.747492,0.974286
f4,f5,312,1,0.5,0.552963,0.745208,0.911964
f4,f1,312,1,0.5,0.163344,0.74917,0.938714
f4,f3,312,1,1,0.634183,0.747492,0.974286
f4,f5,312,1,0.5,0.552963,0.745208,0.911964
f4,f1,312,1,0.5,0.163344,0.74917,0.938714
h4,f1,312,1,0.5,0.350769,0.74917,0.868
h4,f3,312,1,0.5,0.83245,0.747492,0.952857
h4,f4,312,1,0.5,0.801733,0.757362,0.967
h4,f5,312,1,0,0.480404,0.745208,0.797222
h5,f3,313,1,0.333333,0.517238,0.748856,0.6275
h5,f4,313,1,0.333333,0.793936,0.757362,0.95625
f5,f3,313,1,0.333333,0.375065,0.748856,0.4
f5,f4,313,1,0.333333,0.552963,0.757362,0.890179
h5,f3,313,1,0.333333,0.517238,0.748856,0.6275
